,electricity-load-nyiso-dunwod,electricity-load-nyiso-genese,electricity-load-nyiso-north,electricity-load-nyiso-west,electricity-load-nyiso-capitl,electricity-load-nyiso-nyc,electricity-load-nyiso-overall,electricity-load-nyiso-centrl,electricity-load-nyiso-hud_valley,electricity-load-nyiso-longil,electricity-load-nyiso-millwd,electricity-load-nyiso-mhk_valley
794,554.6548,819.4576,521.937,1198.1604,1073.9558,4965.8994,14089.552000000001,1328.1458,796.1371,2037.248,234.59,572.9308
795,546.78,813.727,519.5228,1186.7161,1074.8516,4960.2095,14078.8455,1355.09,799.2344,2046.8528,227.5205,570.8839
796,549.4074,814.3244,517.71,1206.2855,1082.118,4935.039,14085.329899999999,1350.4005,801.3106,2030.0388,218.9132,580.6231
797,555.0938,818.7943,517.8246,1174.1625,1083.384,4928.512,14005.045500000002,1350.925,787.8573,2021.0745,220.1243,568.3518
798,547.1322,819.8373,523.7303,1195.8209,1081.2122,4915.415,14031.076599999999,1303.1758,801.9945,2023.55,229.8793,582.2282
799,547.8678,825.0302,520.2456,1202.5009,1083.8539,4921.7803,14028.1319,1301.3402,802.3912,2022.1472,222.0428,586.0403
800,544.8866,823.1024,518.2118,1206.9995,1085.7878,4917.653,14083.264999999998,1336.2603,807.8761,2015.7812,225.7772,589.7707
801,544.6375,825.7794,527.4876,1197.6831,1090.9385,4929.0605,14047.7145,1336.3586,807.6826,2014.8652,218.9559,578.1859
802,548.4177,817.5004,514.9691,1199.9973,1087.4972,4901.36,14094.995000000003,1365.587,831.2749,2019.4663,220.6503,580.7865
803,543.3134,822.4128,530.7482,1204.1566,1084.3179,4913.9526,14044.789999999999,1353.013,806.0984,2014.1868,222.3568,577.1929
804,544.0273,821.462,525.0462,1210.3381,1081.052,4886.2793,14036.080600000001,1348.2412,811.0209,2004.9768,214.0247,573.6185
805,544.0562,821.5726,521.0502,1199.3845,1087.3403,4902.244,14020.037999999999,1356.7137,806.4243,1999.8425,225.249,575.2447
806,544.4212,820.0955,519.911,1182.236,1074.9072,4882.795,13974.6424,1347.2388,812.0583,2001.8005,217.3741,587.6282
807,536.5364,814.3333,515.0043,1209.3733,1080.3145,4874.8564,14030.426800000001,1364.0112,825.2902,2003.8046,210.8976,596.3099
808,546.8096,814.5563,518.816,1196.3684,1088.6316,4864.2783,13997.327899999998,1384.0918,800.708,2003.9276,224.4553,572.64
809,540.4399,827.4634,520.4911,1204.691,1078.5376,4852.693,13956.769699999999,1310.5887,808.6418,1999.4788,217.7499,583.4124
810,541.316,832.2755,519.856,1188.842,1100.438,4864.399,14030.328300000001,1309.3796,828.283,2011.1963,213.724,587.5898
811,553.2285,835.1897,522.8652,1195.1663,1094.9036,4885.5156,14071.036100000001,1322.4629,812.5501,2016.218,214.2414,592.9194
812,559.6495,831.047,527.0425,1209.1113,1100.7505,4904.87,14079.9354,1324.174,813.7518,2016.951,218.2835,596.52
813,556.5338,825.817,529.4604,1205.3741,1104.6938,4885.77,14084.9706,1370.0413,793.1008,2000.624,226.7378,592.2753
814,543.6301,834.8834,527.4012,1197.0098,1091.2507,4893.216,14092.4348,1376.6353,825.5107,1989.6688,226.0146,609.7161
815,540.5132,826.312,535.6609,1211.8074,1098.7261,4873.831,14113.694300000001,1387.861,802.3741,1993.2314,216.9301,598.8495
816,550.7123,841.8877,519.1327,1206.3538,1096.0723,4891.2295,14056.9324,1356.815,818.3253,1977.7883,227.9442,603.9705
817,537.167,841.1372,464.1494,1186.8345,1101.2046,4871.4756,14064.457999999999,1378.0774,816.2822,1972.4453,226.8283,656.8552
818,541.3949,843.3013,449.9354,1184.6627,1095.9532,4879.249,14070.0695,1378.9998,832.1968,1970.6245,221.3429,678.0387
819,541.5664,843.3013,449.9354,1184.6627,1095.9532,4873.4478,14070.0695,1378.9998,832.1968,1970.6245,221.3429,678.0387
820,541.5664,839.5722,520.4169,1197.219,1104.6677,4873.4478,14056.0187,1379.5366,789.9814,1968.7427,222.2388,617.6622
821,545.1472,842.2571,527.3142,1186.3525,1103.9647,4870.834,14034.5298,1346.089,831.1193,1968.6359,220.0832,610.7705
822,541.875,845.6781,532.6637,1171.7139,1112.9999,4856.0684,14135.8143,1380.6858,831.5828,1981.3616,232.8505,606.8519
823,546.6566,844.9168,529.1154,1195.5348,1116.7275,4892.7695,14156.0715,1383.7726,805.0541,1990.864,231.4106,617.4874
824,550.2293,848.2593,529.8481,1225.1213,1125.0435,4890.959,14248.3649,1396.9343,830.3785,1980.5688,222.1054,615.5766
825,551.2211,847.8944,533.7902,1198.0449,1128.5454,4923.308,14213.4985,1362.8141,812.8815,2005.2244,230.3093,622.1726
826,546.4827,852.4456,546.8429,1195.3824,1128.7107,4925.339,14307.023599999999,1408.9492,831.028,2001.7488,231.8938,619.6622
827,547.9254,852.016,531.8529,1226.4783,1132.626,4942.4346,14364.8529,1431.0431,832.2811,2003.71,229.3123,625.9766
828,550.7586,858.4436,536.2811,1219.5603,1123.6196,4948.798,14379.4306,1423.6909,835.4328,1992.2847,233.1085,625.4459
829,562.4216,862.315,527.4365,1217.808,1130.3298,4969.1416,14406.7144,1424.9713,823.0526,1995.1487,230.1221,639.5531
830,562.4246,857.5331,531.2899,1230.8546,1130.3892,4993.5527,14445.6072,1383.4906,853.7015,2002.7644,233.1039,638.5421
831,558.3519,866.4938,537.635,1229.6702,1137.1455,5025.586,14449.4884,1385.7633,832.589,2026.2976,230.6189,628.6085
832,562.1046,863.4799,549.3013,1229.752,1131.3745,5012.562,14483.1304,1411.1287,827.1183,2023.3242,244.0375,624.8049
833,564.5728,868.0867,546.3742,1243.5057,1119.2852,5014.2363,14574.340800000002,1424.7201,839.7228,2031.0717,245.17,638.604
834,567.8727,872.1282,541.9775,1252.2924,1125.6665,5049.9277,14625.215600000001,1408.1705,830.6596,2049.983,261.7097,645.4168
835,571.8924,869.1251,553.6083,1250.7756,1123.2808,5065.319,14714.844700000001,1443.6903,860.7148,2053.7417,242.2737,634.1078
836,575.9246,874.0116,551.051,1262.4406,1119.1482,5107.602,14734.944999999998,1426.2635,844.5664,2058.2166,260.5504,645.441
837,581.0203,867.2852,560.6707,1252.6709,1109.2759,5112.2354,14758.305400000001,1444.7577,850.8358,2071.733,249.5043,626.6636
838,585.9383,872.99,553.0527,1251.5801,1119.523,5138.97,14805.234100000001,1451.6488,842.3891,2075.126,252.1841,629.4374
839,586.2159,885.4679,547.4744,1259.2241,1130.8086,5171.087,14842.969799999999,1446.6462,875.8743,2075.0266,260.0425,636.5681
840,573.7071,880.3621,550.0494,1277.9576,1117.739,5152.13,14853.1675,1446.1805,836.267,2085.0825,264.0902,633.6484
841,594.8015,873.1921,549.2108,1283.8796,1121.5781,5166.9893,14819.131400000002,1403.8135,836.5269,2091.6636,261.6395,634.9554
842,593.9385,884.6361,547.76,1284.4388,1111.053,5168.7334,14879.706100000001,1446.1698,860.1516,2085.6042,262.8425,635.8725
843,583.4886,888.6173,542.8251,1278.8212,1108.6282,5177.689,14931.1089,1456.7086,852.7734,2097.9487,266.6285,638.509
844,588.9995,882.8409,546.6714,1289.5416,1117.801,5210.6494,14971.597300000001,1438.5652,850.5736,2114.232,249.1251,639.4813
845,595.2549,887.8453,546.8424,1307.478,1112.3447,5247.5103,15052.3338,1453.8304,863.3115,2125.629,266.8935,636.2994
846,589.9816,889.9177,563.9382,1308.6268,1069.3567,5261.878,15024.770300000002,1421.825,890.9215,2124.1885,249.3171,632.1777
847,596.9321,893.07,553.1771,1313.5499,1117.2046,5277.569,15117.019000000002,1453.2062,848.6545,2137.8135,278.6895,636.0127
848,609.5717,890.9377,553.9044,1305.4431,1121.3853,5276.0693,15111.9732,1449.207,845.0469,2132.1167,259.1029,634.5121
849,609.8221,901.9465,555.3741,1321.7405,1121.4053,5310.495,15172.7847,1452.2238,847.4155,2146.5522,278.1801,633.7376
850,593.2941,893.7385,555.958,1330.9993,1108.2461,5320.915,15231.7923,1450.9858,838.0252,2158.9185,285.6527,632.1135
851,622.4547,899.8267,560.9634,1325.9392,1109.1934,5354.7,15171.393300000003,1400.445,848.1509,2168.2896,276.9269,626.5393
852,603.6506,901.4771,548.7131,1336.439,1113.2056,5351.4683,15239.608800000002,1433.5073,832.775,2173.3403,281.7843,629.8127
853,613.3424,907.3903,562.3473,1330.1902,1108.2749,5375.212,15273.9326,1430.5892,859.1067,2175.6523,281.2678,626.8419
854,614.7603,913.8395,551.2172,1347.1375,1111.5847,5377.5117,15303.554500000002,1423.6199,815.2882,2167.999,285.3743,630.3494
855,627.2018,917.387,558.0421,1342.8408,1098.0669,5429.943,15310.5317,1418.4443,836.325,2197.8647,283.3624,629.2982
856,619.2623,913.9844,550.28,1333.8153,1088.5156,5409.638,15345.107500000002,1432.8748,853.1508,2192.9712,286.1374,627.5497
857,610.4426,920.9323,553.0073,1337.6313,1099.8389,5455.3857,15378.863399999998,1437.929,841.4612,2200.1348,291.6357,645.129
858,615.2215,920.0781,560.9594,1376.3179,1093.4978,5435.9424,15495.6417,1431.7708,874.9911,2221.2878,281.6932,640.3557
859,621.3735,926.2784,564.668,1347.5513,1098.6677,5473.3164,15447.357899999999,1434.2804,852.2977,2201.9224,278.1452,627.5231
860,626.679,929.3701,564.833,1368.9285,1097.1665,5489.3447,15477.808400000002,1424.5198,839.1194,2210.226,296.7365,635.9094
861,624.9012,923.32,564.592,1373.1329,1093.9761,5486.098,15447.981,1383.7391,829.6909,2211.4705,296.6272,646.8032
862,628.9511,929.3683,566.5919,1378.0483,1096.7616,5495.678,15498.486200000001,1409.7053,827.4662,2209.9185,295.9435,637.6172
863,628.4267,929.5949,575.7327,1396.9614,1082.291,5518.6387,15522.7548,1416.5784,838.5089,2208.08,288.4715,634.5887
864,629.4937,935.879,575.9623,1383.8909,1088.1296,5522.4536,15580.5143,1418.5399,835.603,2222.7947,293.8795,640.8527
865,643.594,940.8709,557.6604,1384.3438,1079.8329,5541.3887,15534.5921,1395.6904,808.1085,2229.4604,296.8914,651.3727
866,627.6597,931.6841,562.3632,1394.5096,1079.9172,5562.701,15606.908599999997,1427.7179,853.5328,2230.501,291.5866,635.119
867,637.4567,928.8549,563.9002,1406.2996,1086.6035,5562.5205,15611.889,1431.3024,835.6992,2234.223,294.0094,636.8033
868,642.1635,933.8763,557.4054,1409.5393,1088.5944,5552.03,15655.683,1451.5817,841.1409,2237.8298,293.0092,640.3301
869,632.7236,946.8381,564.0382,1405.2284,1089.773,5569.6523,15766.758299999998,1447.6598,844.7588,2260.0896,290.1878,644.0759
870,643.7025,947.2911,566.5112,1408.9446,1090.0133,5630.4062,15804.7557,1428.347,849.3997,2289.595,312.9044,642.66
871,647.7444,951.6979,564.4097,1422.665,1083.8151,5621.345,15809.297600000002,1382.8623,843.5618,2278.3945,309.1558,665.8752
872,662.4963,940.1001,527.0867,1445.2601,1089.4017,5644.364,15911.554199999999,1436.4329,878.6625,2285.2305,304.7984,677.8661
873,658.8578,947.1337,565.4979,1418.7032,1082.8715,5667.8574,15910.8097,1443.3351,855.7506,2296.928,310.5186,660.3452
874,648.4779,954.9951,582.345,1441.5497,1074.2075,5681.248,15922.377999999999,1401.4679,843.8311,2316.0825,304.6098,648.7377
875,653.5244,950.1226,578.7368,1441.367,1060.7302,5701.0273,15946.150399999999,1440.0278,871.7973,2310.3284,302.7725,646.9306
876,655.8062,947.7825,574.5051,1447.5575,1072.3279,5687.531,15973.881700000002,1420.5316,842.4822,2322.213,321.804,646.7202
877,652.7517,958.0518,566.7173,1430.7126,1079.2032,5725.206,16041.397200000001,1455.8148,857.4388,2334.0818,314.463,649.6276
878,664.9123,950.0969,572.0084,1464.6733,1068.0801,5730.374,16067.5836,1468.0682,844.1615,2330.6257,307.0165,654.1263
879,675.0114,963.4055,571.0014,1462.6309,1070.51,5733.7153,16090.269300000002,1451.3062,868.6594,2340.7227,311.5043,656.6841
880,665.1451,961.6541,567.8486,1455.1382,1071.6997,5728.6997,16164.878399999998,1464.238,890.5367,2359.7988,307.0874,660.7394
881,670.9375,961.6541,567.8486,1455.1382,1071.6997,5755.2,16164.878399999998,1464.238,890.5367,2359.7988,307.0874,660.7394
882,670.9375,968.3489,573.9068,1465.3435,1076.3491,5755.2,16117.890900000002,1402.8074,884.4526,2382.5093,302.2939,646.3323
883,675.8015,969.4535,571.9915,1477.6621,1076.8295,5739.7456,16225.231299999998,1457.7421,876.7151,2393.5227,318.3597,655.9933
884,655.3048,960.7227,561.4646,1474.2025,1084.6409,5771.657,16242.481,1463.8041,874.4621,2375.3132,314.0602,671.4117
885,669.0064,970.4013,578.1326,1472.8816,1082.9141,5793.3926,16214.569800000001,1425.3983,876.7065,2399.276,330.1359,650.9478
886,660.4337,974.4678,572.7203,1473.8026,1084.1763,5767.342,16301.368699999999,1471.9841,887.6172,2414.228,316.4082,649.967
887,669.8232,977.9815,575.9517,1478.749,1080.3848,5786.174,16315.599499999998,1420.9159,895.7308,2417.9207,324.4921,662.869
888,670.4907,983.0084,570.3485,1492.6674,1091.4004,5810.1133,16358.5904,1455.8751,890.8695,2413.3906,317.2066,660.5632
889,678.8497,977.2625,566.0983,1497.3967,1083.683,5804.411,16376.813499999998,1469.3473,884.4447,2421.0918,328.7371,653.1836
890,675.4728,980.5961,564.4806,1503.9291,1084.585,5820.0957,16450.4292,1480.6091,909.6489,2438.1768,321.2253,659.0104
891,661.0595,980.5961,564.4806,1503.9291,1084.585,5847.1084,16450.4292,1480.6091,909.6489,2438.1768,321.2253,659.0104
892,661.0595,992.3622,567.0225,1512.5837,1091.7456,5847.1084,16484.1099,1443.9819,903.7608,2450.9185,334.7232,664.926
893,674.4791,992.2289,580.6195,1517.0082,1082.1492,5847.6064,16539.2444,1462.9467,924.7816,2482.168,321.5415,654.8311
894,678.8154,999.1433,577.661,1499.5684,1092.8639,5842.1543,16554.7957,1470.2998,896.2738,2498.2852,337.488,656.0076
895,682.0641,994.5183,583.8391,1517.269,1092.9126,5845.1406,16577.1111,1467.455,904.962,2491.151,327.1472,653.0674
896,680.3555,1001.4612,569.0649,1495.3151,1092.3721,5864.434,16604.6937,1483.6565,958.4855,2506.5327,311.5055,641.5064
897,695.7782,990.7889,592.2526,1511.628,1085.0765,5849.0156,16611.4036,1477.9385,918.8131,2518.8484,331.8182,634.9726
898,680.1135,1000.6625,571.655,1502.6826,1089.7974,5869.1533,16623.3182,1465.8835,917.4224,2522.9375,333.2014,652.1439
899,678.2704,996.8663,570.7964,1506.5386,1096.48,5888.6616,16666.082899999998,1478.5708,923.0068,2533.1296,340.4797,640.1928
900,685.5799,991.7546,573.4845,1525.5084,1093.6418,5894.442,16705.187100000003,1483.8785,930.8446,2544.2356,338.6712,644.3973
901,685.0686,992.8848,570.0503,1532.5874,1088.3804,5893.702,16717.2659,1446.4495,947.1489,2543.6733,342.4895,654.9829
902,682.6672,992.5576,566.9695,1516.1906,1093.1218,5915.9517,16669.786099999998,1436.8721,932.3513,2552.5894,333.4903,643.0734
903,689.2651,998.2435,564.5989,1510.9697,1096.2526,5913.305,16754.448500000002,1486.7373,946.9158,2563.3538,333.7579,643.9996
904,702.0408,987.2712,563.2444,1544.8943,1115.9452,5907.5786,16825.768900000003,1488.406,947.4355,2595.5981,329.5458,637.6068
905,702.5256,997.0358,571.1249,1542.1432,1104.3387,5913.296,16811.3466,1489.6155,929.4174,2575.369,347.6715,645.1906
906,695.818,998.6725,567.8198,1575.0403,1109.6344,5913.622,16962.4627,1489.1718,955.091,2592.103,324.7282,658.3502
907,718.3885,1005.3911,563.0167,1544.5232,1099.9326,5973.463,16924.8017,1497.9946,943.9739,2596.7083,349.8588,652.256
908,698.6802,1005.9198,557.2943,1534.1222,1101.8591,5972.4663,16983.0829,1507.691,968.4706,2619.2136,358.3718,666.2004
909,709.7604,1007.5684,555.7605,1540.0281,1114.7632,5954.1797,16998.52,1487.3339,968.0612,2634.3596,340.7966,666.3735
910,714.5116,1000.9655,558.3276,1556.0925,1113.6666,5968.9634,17047.2457,1503.9236,962.0648,2622.321,352.5843,665.2791
911,715.1633,1000.9655,558.3276,1556.0925,1113.6666,5996.8574,17047.2457,1503.9236,962.0648,2622.321,352.5843,665.2791
912,715.1633,1004.2991,567.7286,1554.2083,1124.5718,5996.8574,17052.827400000002,1460.6656,980.4902,2643.3857,344.0185,660.3331
913,701.7565,1014.7477,552.5085,1536.5417,1125.8575,6011.37,17090.358200000002,1463.906,989.8878,2670.8496,359.3385,683.8907
914,714.7432,1010.9047,569.7881,1555.7452,1124.6481,5978.087,17162.2454,1513.4751,1010.4808,2670.1418,336.6242,653.9081
915,719.8123,1019.4778,567.6741,1577.7433,1140.5107,5996.717,17241.377099999998,1504.3434,983.7179,2672.6833,364.5842,674.8556
916,718.6193,1023.6377,556.3845,1585.9438,1137.9197,6017.1675,17268.4245,1487.7538,996.7697,2700.2607,359.2054,678.2223
917,711.0994,1025.2288,561.8038,1579.0742,1122.4376,6031.2275,17317.0365,1531.0405,1012.4735,2708.0894,344.975,682.2891
918,720.6956,1035.1562,548.6564,1571.7742,1144.7872,6028.929,17376.0179,1532.8049,1011.3548,2709.3804,352.4487,693.5007
919,723.4244,1033.8679,561.0645,1576.5908,1148.3151,6052.73,17334.177900000002,1497.7002,1007.9544,2721.3054,357.7654,678.4777
920,709.8289,1039.6301,565.3354,1577.7446,1154.0564,6041.3076,17374.0815,1494.007,1025.1359,2730.7397,348.7352,675.1008
921,714.8124,1036.9087,566.8239,1568.5887,1163.8511,6048.784,17488.547899999998,1547.038,1009.782,2750.5977,356.4961,681.1776
922,731.7031,1036.1948,561.6245,1588.6371,1163.8337,6075.581,17548.5584,1557.651,1050.4906,2757.8179,358.1741,687.4313
923,723.4368,1039.4756,568.5856,1596.5555,1172.7368,6063.2666,17556.410799999998,1531.1187,1025.3242,2763.5066,363.393,690.782
924,720.4858,1044.7981,569.8063,1592.1919,1170.8336,6084.447,17596.9984,1516.973,1045.8259,2767.3022,361.6297,699.6768
925,716.8725,1050.7052,562.6012,1581.2659,1184.2993,6093.1055,17670.1033,1559.1621,1065.057,2785.5151,355.6423,704.1052
926,728.6445,1060.8704,560.2395,1599.616,1188.4644,6086.6587,17729.4084,1573.6627,1057.1913,2801.806,363.5306,704.5125
927,732.8563,1058.8625,574.7638,1604.6981,1195.967,6085.9277,17782.5119,1580.5509,1078.9305,2805.6646,361.7919,701.826
928,733.5289,1068.2804,568.671,1610.6067,1207.8208,6110.006,17861.4434,1578.791,1069.7589,2832.5596,371.8153,712.2279
929,730.9058,1066.397,580.9679,1614.5736,1225.0442,6126.4287,17925.843,1586.088,1089.4592,2835.761,354.4578,703.95
930,742.7156,1061.3721,583.0801,1645.8293,1218.8889,6097.9297,18004.5831,1599.0737,1089.1086,2865.447,372.6656,730.9241
931,740.264,1071.9556,576.5037,1620.4666,1237.9409,6109.2803,18043.7659,1619.3,1100.8284,2861.897,365.3889,740.3995
932,739.805,1078.2573,570.2053,1629.5663,1244.0088,6112.71,18083.2347,1624.2538,1095.9761,2871.265,368.036,746.8962
933,742.0599,1085.8679,574.3685,1629.8196,1254.0139,6121.452,18165.944,1643.1759,1098.2521,2888.1096,373.7227,746.9316
934,750.2302,1085.6553,582.7562,1647.074,1267.905,6120.9014,18189.6686,1598.2594,1118.1825,2895.1501,373.1875,745.2589
935,755.3383,1092.4697,579.6548,1641.2252,1279.3281,6140.3716,18247.0631,1607.369,1121.9983,2904.1716,371.215,747.4322
936,761.8276,1103.9459,579.1174,1662.7251,1289.0183,6151.4004,18344.372300000003,1633.3167,1136.6791,2909.2715,366.1355,761.022
937,751.7404,1102.7411,584.3871,1666.7378,1295.7275,6137.942,18390.822399999997,1656.9209,1145.9579,2914.2332,365.9384,764.996
938,755.2405,1104.2146,584.2832,1673.9272,1304.3245,6150.6553,18438.226800000004,1680.9257,1135.4963,2926.0767,364.0578,764.7308
939,749.5347,1117.1085,584.3623,1656.6252,1321.5665,6166.9956,18520.1717,1699.4713,1135.8793,2941.3743,375.428,772.4885
940,748.8722,1115.5999,585.0534,1668.518,1330.6504,6189.0757,18614.3645,1694.5051,1169.2798,2957.7656,365.4831,771.5405
941,766.893,1115.5999,585.0534,1668.518,1330.6504,6189.0757,18614.3645,1694.5051,1169.2798,2957.7656,365.4831,771.5405
942,766.893,1125.4248,589.0398,1679.6345,1341.3682,6168.3906,18680.1877,1725.7311,1180.9353,2964.8257,365.351,783.847
943,755.6397,1128.5188,579.1485,1678.7866,1357.1167,6163.1807,18689.1893,1726.3793,1158.777,2969.9468,375.9119,799.7261
944,751.6969,1128.5188,579.1485,1678.7866,1357.1167,6163.1807,18689.1893,1726.3793,1158.777,2969.9468,375.9119,799.7261
945,751.6969,1145.1418,591.1179,1685.9879,1379.769,6160.5176,18776.9299,1696.623,1193.1979,2991.1821,381.991,797.1464
946,754.2553,1137.9216,587.2207,1686.245,1403.8508,6178.6763,18855.784900000002,1748.3691,1196.8666,2975.9863,367.3908,817.8088
947,755.4489,1148.831,582.0474,1667.7711,1404.7513,6148.7637,18871.8059,1762.8109,1220.9031,2982.2266,380.2304,816.6335
948,756.8369,1158.3087,523.3801,1675.36,1395.1904,6154.343,18874.3976,1773.2964,1199.3068,2983.314,384.2155,868.3105
949,759.3722,1147.5272,522.5561,1665.1061,1417.9722,6169.616,18817.4353,1772.2104,1169.3904,2988.2864,378.6158,822.0332
950,764.1215,1156.582,528.8814,1698.5798,1439.8167,6154.4062,18912.871,1780.8263,1206.3219,2989.9585,369.8027,818.8466
951,768.8489,1154.8201,529.4368,1679.113,1439.1318,6170.412,18925.3531,1781.0663,1222.514,2992.7202,364.9974,831.8118
952,759.3297,1163.7375,532.3681,1702.294,1433.728,6144.341,18942.861800000002,1809.7803,1217.0609,2983.9207,369.6751,833.731
953,752.2252,1167.3087,535.6365,1674.1372,1449.9607,6161.6353,18942.3099,1801.6184,1196.5918,2975.9966,385.0808,835.7406
954,758.6033,1163.8043,544.857,1686.3569,1445.2716,6130.7285,18922.517999999996,1799.2635,1213.4958,2969.1187,368.4554,838.7725
955,762.3938,1164.4417,541.5773,1667.3242,1443.2891,6106.1147,18780.583,1750.2343,1185.4905,2949.3232,377.3589,848.1899
956,747.2392,1160.81,536.9888,1667.0842,1448.7473,6111.325,18849.2351,1811.5604,1207.8381,2945.3367,366.4138,850.3231
957,742.8077,1158.4236,541.4371,1652.3898,1454.1912,6117.847,18826.4724,1804.9718,1208.3118,2932.559,366.66,845.7443
958,743.9368,1160.8213,604.7697,1631.9304,1463.9689,6078.74,18828.5159,1812.1298,1207.2611,2920.4165,371.7321,843.8724
959,732.8737,1157.0402,600.3525,1636.5598,1440.6426,6070.173,18791.7641,1811.014,1192.0889,2907.288,379.7902,852.163
960,744.6519,1157.9303,603.3527,1631.5117,1451.4641,6033.1396,18734.263,1809.863,1200.3273,2901.31,356.5237,853.0936
961,735.747,1152.7214,604.5654,1636.2251,1444.9407,6042.8457,18701.8681,1814.0809,1193.9315,2879.7798,356.4418,845.5359
962,730.7999,1155.9192,615.2174,1612.2031,1493.6279,6034.836,18720.841,1824.6525,1150.6793,2880.7349,363.9663,847.8544
963,741.15,1152.8314,611.4373,1611.6989,1454.823,6015.7256,18657.948800000002,1809.3811,1172.8884,2870.1257,357.7973,848.2219
964,753.0182,1144.46,601.105,1617.4148,1455.7659,6041.8223,18628.5669,1806.0096,1174.0757,2858.8018,343.9019,849.4006
965,735.8093,1149.4302,596.0957,1595.5293,1462.8661,6016.5674,18551.0072,1751.2522,1171.7365,2868.409,356.8384,849.6351
966,732.6473,1141.0613,591.9979,1586.5616,1449.6414,6037.2153,18582.9163,1766.0911,1205.425,2875.0654,349.6433,852.4144
967,727.7996,1139.0756,601.1364,1581.0424,1442.9026,6029.381,18568.9142,1795.767,1166.8033,2869.5645,349.9735,854.7844
968,730.9741,1138.1743,591.7829,1574.7463,1467.0806,6039.2627,18619.638099999996,1785.3253,1191.4242,2875.0845,362.3303,863.4529
969,736.5159,1142.6567,596.3428,1584.6204,1464.8435,6039.924,18656.8585,1808.3899,1181.3042,2878.2114,356.1102,867.9395
970,748.7646,1148.6926,601.8817,1595.9802,1483.4644,6045.9697,18705.2445,1784.3483,1192.4359,2875.8516,357.7639,870.0916
971,744.8951,1150.4105,598.1824,1585.9202,1470.4915,6069.039,18728.718500000003,1829.5558,1191.2013,2868.4033,352.8621,867.7573
972,737.6699,1157.9512,598.4064,1610.2394,1472.3665,6071.4873,18766.694199999998,1839.0133,1188.4412,2866.9517,356.7394,867.4279
973,735.2759,1151.2415,608.8684,1604.4233,1481.0427,6069.3735,18752.626399999997,1841.9614,1162.8856,2872.479,366.3568,858.7183
974,748.415,1163.0206,601.4081,1601.39,1464.3218,6075.2646,18749.5948,1831.1482,1182.2256,2857.533,360.0619,864.806
975,739.4422,1151.7114,612.2545,1622.3081,1469.3604,6054.748,18655.158399999993,1772.6072,1149.7688,2856.4746,362.9173,863.5659
976,747.1179,1158.8704,588.4122,1608.1279,1465.4564,6049.135,18627.7951,1766.2451,1174.8337,2847.5503,350.0386,872.0076
977,735.9279,1146.6738,603.4934,1605.9192,1456.9744,6052.914,18598.9783,1764.6818,1168.3022,2842.3801,358.5654,863.1461
978,751.295,1149.7356,597.1921,1600.8135,1436.4313,6032.9067,18507.457499999997,1743.2627,1157.1523,2823.6033,346.7632,868.3018
979,734.1332,1139.0796,604.7386,1615.7461,1438.0078,6028.1504,18491.1798,1746.0776,1153.2927,2817.9639,353.6798,860.3101
980,731.9338,1135.6794,602.1568,1619.0822,1438.9248,6045.1533,18477.9121,1747.4164,1172.7775,2791.5679,342.3756,850.8444
981,735.7496,1140.1162,588.1553,1587.8347,1434.1735,6043.841,18390.065,1748.5359,1146.749,2772.7654,339.5257,852.6187
982,729.6726,1130.4116,595.7249,1607.2896,1419.5991,6003.0483,18308.2649,1724.9537,1134.4447,2758.1865,352.8347,852.0992
983,726.4376,1121.0173,589.8833,1588.0476,1413.5132,6016.9546,18315.230300000003,1767.4983,1143.3092,2756.1277,342.1627,850.2788
984,730.973,1122.3315,593.835,1570.8431,1409.0197,6007.037,18242.8393,1755.6501,1128.4673,2740.8071,350.3195,833.556
985,725.2533,1110.5212,607.0353,1585.3818,1405.6562,6013.083,18203.322299999996,1744.5768,1111.0504,2731.9705,340.5307,828.2631
986,718.2082,1105.6101,590.8848,1566.7769,1397.255,5975.158,18102.5942,1751.0822,1116.9954,2716.6445,338.6317,825.3474
987,727.3801,1093.5973,593.2816,1572.2656,1390.0017,5986.1016,18023.01,1707.8945,1113.2218,2691.9802,331.1868,816.0988
988,723.5468,1093.1692,594.2253,1547.3931,1388.01,5978.261,17990.2703,1719.4884,1106.5803,2689.2324,332.2394,818.1244
989,707.4656,1085.774,590.0137,1546.1805,1380.4033,5963.383,17926.993,1713.4286,1120.405,2681.3445,328.296,810.2988
990,720.9844,1079.6248,582.4512,1550.3142,1365.5671,5952.893,17828.1222,1706.2823,1060.97,2675.6357,329.5493,803.8502
991,718.9885,1076.382,577.2163,1530.2521,1351.9585,5948.061,17766.3808,1702.2866,1105.1318,2647.1475,317.5745,791.382
992,717.0624,1068.5133,573.0651,1527.6432,1348.6926,5940.3,17657.6065,1642.754,1088.3038,2629.2375,319.7522,802.2824
993,711.8949,1070.4027,578.7512,1533.3973,1335.9075,5910.4575,17592.0093,1660.9282,1073.6196,2613.7107,321.6957,781.244
994,706.1176,1060.0558,581.8832,1500.4182,1328.7869,5899.922,17479.3456,1654.9554,1046.2048,2587.6013,334.3119,779.0885
995,695.4556,1053.482,569.3004,1497.6167,1330.1786,5898.1245,17409.228499999997,1654.9961,1047.0303,2565.9895,325.2298,771.825
996,709.6715,1050.6543,582.561,1501.2355,1307.1454,5878.5703,17353.2747,1643.3877,1031.4937,2566.0154,313.6432,768.8967
