,electricity-load-nyiso-centrl,electricity-load-nyiso-north,electricity-load-nyiso-nyc,electricity-load-nyiso-west,electricity-load-nyiso-dunwod,electricity-load-nyiso-genese,electricity-load-nyiso-hud_valley,electricity-load-nyiso-longil,electricity-load-nyiso-mhk_valley,electricity-load-nyiso-overall,electricity-load-nyiso-millwd,electricity-load-nyiso-capitl
775,1514.4974,554.066,5882.7227,1500.3953,667.8966,939.39,1014.1712,2290.2036,776.5754,16676.0531,274.6843,1261.4506
776,1484.5602,557.6816,5860.6387,1498.9812,674.8366,938.087,977.0844,2296.4668,771.5182,16583.5051,270.4198,1253.2306
777,1518.3695,557.441,5838.5464,1498.6459,677.876,936.4086,973.1694,2293.3289,773.419,16609.9412,282.8235,1259.913
778,1527.3259,550.7128,5840.075,1488.5859,669.6599,934.9152,1016.2178,2286.9558,773.9595,16609.599700000002,266.7209,1254.471
779,1518.0133,563.1068,5803.6406,1478.8981,671.0538,931.6338,973.5618,2288.2974,761.0946,16532.1449,287.651,1255.1937
780,1517.239,558.1201,5834.1084,1455.9097,663.0466,930.6876,995.3617,2287.0293,763.9899,16540.7184,279.3279,1255.8982
781,1470.2361,559.3762,5822.781,1452.7733,657.7567,927.9276,972.6864,2283.8176,771.6082,16453.4737,278.5443,1255.9663
782,1462.6354,554.642,5800.853,1490.4161,655.3196,930.9548,976.8436,2276.772,775.9048,16452.6937,278.7417,1249.6107
783,1489.227,548.3772,5799.699,1460.9604,661.682,922.7333,976.5667,2294.0342,774.2131,16465.2805,281.3106,1256.477
784,1492.2015,549.3514,5787.925,1474.4379,670.4917,926.845,962.6981,2293.752,770.9914,16441.057,264.447,1247.916
785,1492.2015,549.3514,5787.925,1474.4379,670.4917,926.845,962.6981,2293.752,770.9914,16441.057,264.447,1247.916
786,1459.8854,552.6512,5790.4873,1493.9152,665.0098,923.8488,968.0861,2274.9111,770.7093,16429.635899999997,276.1202,1254.0115
787,1495.4263,559.1388,5776.8535,1474.1418,664.8251,918.1673,956.7865,2285.4785,769.115,16407.557,271.9098,1235.7144
788,1497.0304,556.1299,5782.704,1485.5288,653.1892,920.7471,976.5803,2293.8423,764.3844,16460.1096,267.876,1262.0972
789,1522.4309,553.5419,5775.655,1488.6964,653.9105,916.8433,966.7703,2292.1604,772.4039,16477.0606,272.0674,1262.5806
790,1511.6115,561.4727,5787.2695,1490.917,654.5935,919.2835,985.3792,2303.3171,763.4443,16509.291800000003,268.4038,1263.5997
791,1490.4861,558.7951,5782.33,1469.0946,659.5587,919.0769,984.722,2297.149,762.6368,16456.2895,271.3413,1261.099
792,1479.8297,560.4887,5778.848,1474.5132,659.1502,922.5648,964.9047,2292.3242,767.2367,16445.7124,279.4982,1266.354
793,1517.3378,561.0196,5780.75,1475.4342,664.7988,921.1639,952.3471,2284.1118,758.6323,16447.3336,271.8417,1259.8964
794,1517.3378,561.0196,5780.75,1475.4342,664.7988,921.1639,952.3471,2284.1118,758.6323,16447.3336,271.8417,1259.8964
795,1517.7383,554.2089,5773.71,1491.5388,663.3766,922.4526,988.7564,2285.4834,761.7166,16502.4991,275.7787,1267.7388
796,1473.729,562.8702,5795.301,1474.8745,674.3171,921.5554,966.573,2284.2869,768.7919,16458.7975,262.4035,1274.095
797,1510.4983,561.4088,5767.628,1487.4978,668.8756,929.0695,968.7522,2293.4458,773.2376,16509.142399999997,273.1603,1275.5685
798,1519.2378,556.8524,5784.644,1478.2333,658.531,929.3655,949.1225,2304.8188,776.2952,16524.6321,275.6354,1291.8962
799,1529.2863,562.2844,5816.023,1458.8479,661.1212,937.4476,983.6797,2291.8005,769.2072,16545.9697,261.7282,1274.5437
800,1553.048,553.4744,5824.0557,1489.0863,662.5972,945.9962,955.2937,2306.8713,783.2933,16649.5781,283.9294,1291.9326
801,1501.1929,558.6567,5850.511,1517.1659,673.7979,943.7181,991.4564,2327.4114,790.6257,16711.507100000003,267.1711,1289.8
802,1502.8403,563.4093,5859.205,1503.1932,672.8796,945.7601,968.6608,2342.4998,794.7847,16728.6454,275.3965,1300.0161
803,1540.1874,549.6423,5896.8223,1497.6807,674.7996,948.9469,999.7523,2341.6348,792.5745,16822.395,277.9969,1302.3573
804,1554.419,546.0554,5897.0684,1494.5653,681.4534,947.5543,984.78,2351.96,801.6786,16834.764799999997,271.4041,1303.8263
805,1534.0298,557.2316,5916.539,1509.2098,687.0073,947.5322,979.5157,2336.554,800.0013,16849.5637,275.9874,1305.9556
806,1549.4388,552.0348,5896.0312,1506.1187,690.8489,951.2929,992.573,2350.8484,801.2965,16872.3193,278.0507,1303.7854
807,1544.5193,561.517,5955.0693,1511.8506,686.885,951.1799,988.1452,2330.1157,805.4932,16919.7609,273.3839,1311.6018
808,1541.1791,550.7304,5953.8438,1482.5552,689.9646,953.3835,999.2127,2346.7402,809.2324,16925.8921,278.403,1320.6472
809,1573.9297,557.3265,5938.683,1500.3914,687.2028,955.9597,980.7444,2350.8098,816.0649,16963.4621,282.1229,1320.227
810,1589.2843,558.7533,5970.9106,1502.2888,690.2849,965.5515,1004.6003,2334.02,814.8856,17035.985999999997,279.1706,1326.2361
811,1540.6252,543.8198,5959.873,1491.5983,684.2555,970.1724,983.1583,2355.963,826.4776,16963.5912,287.8629,1319.7852
812,1578.7043,546.113,6035.1353,1513.4087,687.023,968.6647,1029.7173,2399.4602,840.1282,17222.4866,286.834,1337.2979
813,1607.5328,553.2759,6078.2163,1548.7405,689.6586,982.8879,1006.6613,2406.2,831.2891,17345.0849,296.1251,1344.4974
814,1626.595,542.4584,6149.5713,1551.0453,700.4207,990.54,1048.7318,2391.5742,841.1112,17486.5581,295.0185,1349.4917
815,1649.5139,557.5288,6177.9375,1549.4016,703.9833,991.078,1015.2216,2403.5261,831.6914,17546.6161,293.1724,1373.5615
816,1667.6423,552.3123,6210.1016,1561.14,704.3536,995.5346,1017.3721,2397.9148,820.1528,17603.335000000003,309.7049,1367.106
817,1645.019,564.601,6237.909,1574.4231,717.7558,1003.2571,1026.2661,2406.2134,829.6937,17655.0464,288.8933,1361.0149
818,1673.0952,561.3374,6259.6416,1582.9498,719.669,1003.2704,1045.712,2415.6162,829.5076,17770.675,298.9566,1380.9192
819,1679.4435,561.4077,6266.5293,1572.192,709.8859,1004.2081,1032.2021,2423.7468,831.6713,17756.794100000003,284.6671,1390.8403
820,1683.7703,569.5854,6302.264,1579.1382,714.1982,1012.1246,1068.1378,2448.98,839.272,17909.403500000004,306.387,1385.546
821,1634.4744,567.6633,6357.165,1599.5428,732.649,1003.84,1041.9858,2450.7761,839.3655,17911.885599999998,290.2838,1394.1399
822,1628.4303,570.6638,6329.1426,1583.4211,732.6367,1023.6309,1053.1023,2470.2227,847.5582,17947.1258,306.5884,1401.7288
823,1666.6141,572.5309,6374.417,1600.4218,744.2806,1031.0266,1083.522,2485.3584,864.4068,18144.847500000003,308.6526,1413.6167
824,1703.6075,579.0566,6463.6055,1614.3804,738.6527,1031.3843,1078.7936,2517.2605,850.9705,18312.535900000003,308.9006,1425.9237
825,1692.5286,589.2097,6462.906,1626.4514,743.6451,1041.9572,1117.7819,2517.1138,859.6229,18357.4291,294.0647,1412.1478
826,1728.7622,580.3794,6502.412,1624.714,748.8793,1044.219,1090.6432,2534.9102,859.2818,18469.704800000003,316.57,1438.9337
827,1728.593,584.6708,6555.342,1654.266,758.978,1061.5876,1091.1501,2572.055,875.3265,18653.8307,323.7191,1448.1426
828,1715.8021,583.4746,6568.504,1686.0651,768.4299,1071.0128,1074.2646,2563.6357,880.3412,18682.4379,318.3517,1452.5562
829,1740.3243,571.7018,6602.944,1653.3799,786.0543,1070.2118,1138.1198,2570.975,896.7982,18801.075999999997,319.2632,1451.3037
830,1745.6843,582.4142,6604.4404,1674.4075,783.5371,1065.3772,1128.4536,2596.1724,896.6082,18841.8167,332.0734,1432.6484
831,1697.535,583.4535,6665.6924,1676.906,789.8169,1079.3655,1139.5986,2616.9473,899.135,18917.7588,299.8914,1469.4172
832,1714.0728,586.6161,6639.6523,1669.4014,770.236,1085.7217,1115.2992,2627.5103,893.2128,18901.421,332.2172,1467.4812
833,1769.0127,574.9967,6681.72,1669.7952,772.3649,1083.94,1130.3652,2651.6567,896.3146,19017.9244,321.7198,1466.0386
834,1770.821,605.8577,6700.891,1694.8801,780.135,1096.5026,1157.8253,2664.9233,900.7344,19199.2234,331.7066,1494.9464
835,1787.3777,595.4327,6738.0283,1680.4128,781.0651,1097.1364,1139.3408,2674.0562,901.1124,19213.8761,339.0266,1480.8871
836,1781.3129,588.2465,6813.51,1708.2543,794.1734,1100.6721,1159.5012,2698.2412,920.1615,19387.677800000005,340.2255,1483.3792
837,1776.2769,578.7462,6802.412,1705.6157,780.4301,1103.1708,1167.6636,2721.1907,926.6956,19409.0423,349.1852,1497.6555
838,1789.3724,587.179,6838.552,1689.8136,790.1422,1096.8585,1143.938,2734.5957,923.5211,19438.872,339.4732,1505.4263
839,1789.0923,597.8002,6890.0073,1697.5547,785.9474,1114.0205,1168.8989,2754.4658,931.3781,19606.657000000003,346.1159,1531.3759
840,1792.2317,597.2942,6880.135,1715.0382,792.9395,1118.0856,1151.5118,2774.3213,933.769,19615.2564,340.0385,1519.8916
841,1810.023,599.9037,6895.6514,1690.5566,797.0513,1120.1484,1191.9543,2770.6855,930.3304,19666.1552,344.0447,1515.8059
842,1789.4265,604.0695,6917.355,1733.8215,806.313,1119.4298,1199.3955,2784.0422,931.4721,19764.4179,344.418,1534.6748
843,1758.8958,601.913,6982.1646,1741.1226,804.5769,1119.5154,1184.585,2797.5188,936.181,19792.5177,343.9938,1522.0508
844,1791.1478,605.5115,7005.6836,1735.7069,813.7001,1123.8088,1183.2992,2802.2742,939.1257,19864.265800000005,333.4896,1530.5184
845,1803.4445,594.2626,7013.463,1731.9434,811.1276,1133.2632,1187.3119,2828.7737,946.3301,19942.126800000002,361.0701,1531.1367
846,1823.1355,603.5817,7051.661,1750.782,827.4175,1137.6006,1185.7382,2827.2185,939.5356,20024.7225,340.3987,1537.6532
847,1840.2052,601.115,7063.769,1760.0862,823.7427,1127.7122,1189.2452,2832.93,942.0891,20064.283600000002,350.0299,1533.3591
848,1826.5874,591.468,7082.161,1740.5515,816.6413,1126.1799,1209.7524,2875.376,961.7075,20119.981600000003,357.2766,1532.28
849,1832.2056,599.1476,7110.6904,1746.2672,836.3539,1140.121,1185.8743,2889.3413,952.0115,20188.0748,353.1678,1542.8942
850,1835.9977,598.8372,7092.9355,1758.3148,832.5714,1141.4181,1215.9407,2907.3257,953.7315,20257.7828,365.5076,1555.2026
851,1842.0641,604.7642,7139.7793,1778.5784,823.1302,1145.5105,1236.3033,2914.8916,961.7502,20375.1952,359.5359,1568.8875
852,1815.4414,602.6852,7171.995,1771.5702,829.4119,1141.5127,1221.413,2925.256,972.6616,20370.886099999996,367.0435,1551.8956
853,1807.5505,602.2854,7169.3247,1785.0994,828.0488,1145.9141,1226.8845,2941.0078,961.3186,20388.6271,356.3289,1564.8644
854,1830.8802,600.507,7222.9297,1783.7874,822.3337,1143.9504,1215.9014,2949.1055,966.4845,20443.5789,360.3717,1547.3274
855,1827.6323,604.4209,7216.587,1781.2894,833.971,1150.3923,1245.1636,2948.842,968.3134,20465.917800000003,344.0991,1545.2068
856,1863.8171,601.9116,7216.596,1751.8262,848.0994,1153.7803,1246.2019,2964.546,967.1257,20507.6699,356.0418,1537.7239
857,1865.4735,608.1478,7220.2686,1781.9377,833.3064,1151.3613,1214.413,2977.6355,958.1558,20529.5223,355.2524,1563.5703
858,1842.377,608.1016,7235.035,1790.4995,828.3937,1150.7194,1252.6246,2965.082,974.778,20556.369599999998,364.1708,1544.588
859,1858.8927,605.1327,7254.9346,1798.7241,842.2532,1142.8525,1240.2079,2985.1204,975.8677,20626.7493,365.8374,1556.9261
860,1888.1748,613.6918,7281.774,1781.4576,847.1771,1159.2808,1240.4856,3000.086,971.9745,20700.986100000002,362.6651,1554.2188
861,1877.569,611.4983,7279.826,1790.3474,861.6597,1158.9238,1252.5967,3023.0122,983.7358,20763.1323,356.5139,1567.4495
862,1886.1553,608.8113,7311.587,1797.4122,850.1704,1160.755,1276.7137,3031.9634,975.2658,20821.4673,358.7495,1563.8837
863,1841.2073,628.7581,7335.751,1767.441,861.2572,1168.6526,1219.9922,3037.526,964.3951,20773.761399999996,368.3036,1580.4773
864,1830.0269,611.2856,7323.9873,1791.5922,858.0301,1164.9265,1258.5823,3068.0137,986.2058,20851.183299999997,367.6027,1590.9302
865,1869.1179,614.5188,7337.424,1806.4846,870.4833,1166.9973,1264.6163,3058.7583,973.569,20930.4335,381.1702,1587.2938
866,1863.9176,609.5989,7332.703,1781.5159,866.25,1171.2118,1259.6853,3072.812,988.0784,20907.735,377.8626,1584.0995
867,1876.7218,607.8533,7323.7393,1783.0011,870.7993,1173.225,1244.9403,3063.7253,983.337,20892.3053,367.3563,1597.6066
868,1880.4823,603.2047,7318.302,1784.588,879.1005,1174.5449,1293.9741,3080.2495,989.371,20967.956899999997,374.2306,1589.9093
869,1863.2368,597.7946,7364.3687,1800.1671,872.6112,1188.6909,1271.1677,3097.185,987.1674,21008.4285,378.9667,1587.0724
870,1888.4858,602.674,7348.162,1829.2543,870.5158,1181.1475,1288.6432,3085.9036,996.2183,21051.1852,378.7522,1581.4285
871,1876.7219,602.8311,7384.5273,1788.755,889.1466,1186.9707,1277.4387,3099.4155,999.6373,21080.2981,382.918,1591.936
872,1878.688,608.7822,7383.379,1846.0703,890.7052,1190.8512,1270.8759,3088.5466,995.9489,21126.2844,386.3366,1586.1005
873,1866.7369,603.3721,7419.609,1791.2845,894.5734,1180.3074,1231.3215,3102.4922,995.3413,21069.711400000004,395.8088,1588.8643
874,1850.2411,614.5142,7440.284,1805.7743,873.4678,1180.9072,1281.0344,3112.565,981.9741,21108.748900000002,374.8216,1593.1652
875,1846.195,612.85,7401.8877,1829.8484,898.3091,1186.6987,1288.464,3131.8462,990.1711,21183.203299999997,402.2626,1594.6705
876,1826.7137,602.5841,7397.312,1814.6228,898.3781,1198.916,1277.3464,3125.7336,995.8281,21091.823,374.323,1580.0652
877,1825.6304,611.626,7421.454,1820.7178,879.199,1196.4924,1272.8248,3124.8232,989.5339,21105.1632,379.8817,1582.98
878,1866.2881,612.9325,7440.1377,1812.1534,871.0675,1195.9395,1265.0305,3139.838,1001.5703,21162.9234,386.4693,1571.4966
879,1871.0729,620.1086,7444.4717,1827.3231,873.9788,1202.6965,1275.4075,3135.3438,1000.1207,21194.423600000002,377.8924,1566.0076
880,1874.8782,620.7127,7427.588,1796.0103,874.4363,1193.4412,1251.2242,3125.5981,998.9026,21104.905899999998,375.6049,1566.5094
881,1896.4476,610.2711,7457.657,1852.7761,881.9188,1195.8406,1278.2114,3133.9084,995.1934,21240.379100000002,371.1894,1566.9653
882,1858.504,615.1899,7470.5195,1840.6597,868.2684,1188.9194,1286.0065,3130.9473,990.7888,21192.573200000003,373.7193,1569.0504
883,1834.7983,606.0586,7477.459,1832.0482,873.7366,1188.7343,1288.2577,3148.713,998.9979,21193.1896,387.0775,1557.3085
884,1868.6614,611.6806,7471.121,1810.8452,877.3019,1197.7866,1264.4913,3140.163,995.5364,21180.8766,386.2532,1557.036
885,1873.2603,615.7083,7489.9336,1821.8108,867.9675,1187.8285,1279.7605,3155.8838,983.141,21228.553199999995,391.7195,1561.5394
886,1860.278,613.0775,7471.99,1838.8878,878.2351,1201.8115,1278.0475,3172.4075,984.6852,21242.678499999998,391.1966,1552.0618
887,1816.7096,601.0239,7474.2646,1792.5326,893.5969,1198.7922,1267.4502,3199.4048,994.2443,21199.1103,397.4606,1563.6306
888,1863.9316,616.0129,7469.0273,1822.0955,886.0073,1200.5663,1290.6677,3215.2905,998.1661,21305.212199999998,397.2115,1546.2355
889,1835.2504,613.3054,7497.0776,1833.7255,882.1674,1199.3525,1254.3287,3219.3037,1002.3532,21289.8517,396.5764,1556.4109
890,1853.5187,607.4525,7524.2627,1823.4509,897.366,1197.9371,1246.0427,3222.6157,1001.1391,21305.8466,389.4288,1542.6324
891,1834.9069,611.3137,7510.208,1826.5454,881.4343,1191.242,1267.4531,3233.6,995.5079,21284.4869,393.9233,1538.3523
892,1831.7784,624.7197,7488.2676,1819.729,895.0015,1189.3115,1263.8135,3244.6963,983.2766,21280.4515,398.5747,1541.2827
893,1859.7678,616.7122,7496.2373,1854.2158,887.911,1190.5718,1299.4995,3254.7769,1000.2714,21384.732900000003,390.965,1533.8042
894,1863.5947,621.0798,7512.961,1837.8701,888.4818,1186.3124,1296.5977,3241.9417,988.6267,21371.1357,404.2938,1529.376
895,1857.4089,606.6571,7488.0635,1811.6426,907.7513,1194.4149,1286.981,3241.9,997.4473,21331.6977,398.9975,1540.4336
896,1884.9841,610.604,7519.731,1848.3684,894.6449,1187.623,1294.0353,3257.1658,987.8464,21441.068,416.2243,1539.8408
897,1816.9658,601.8738,7521.4307,1848.9108,895.8693,1184.0344,1306.5948,3282.0337,999.1539,21401.9409,411.0476,1534.0261
898,1857.5911,605.0445,7542.877,1839.2163,883.2995,1182.8688,1300.715,3260.2654,989.9094,21415.3363,416.3612,1537.1881
899,1866.8105,612.4904,7530.795,1845.4978,907.4185,1192.9651,1291.674,3266.648,1003.0551,21449.9443,401.3336,1531.2563
900,1860.6888,607.8984,7537.4766,1862.8284,889.5457,1187.7883,1310.4874,3265.9116,995.2744,21463.7693,415.902,1529.9677
901,1856.0168,612.1705,7560.3174,1832.6287,914.1477,1191.9502,1277.6226,3263.0623,983.676,21430.0758,421.0929,1517.3907
902,1859.4515,602.1986,7558.8384,1855.8512,897.4243,1187.7665,1314.308,3256.8809,1011.5363,21486.8568,425.6234,1516.9777
903,1880.9634,598.86,7586.5283,1854.4725,894.2621,1193.0768,1286.2292,3268.0278,1011.2029,21520.258299999998,425.7377,1520.8976
904,1896.3489,606.1824,7573.0645,1886.7593,901.1827,1188.7017,1334.2062,3259.6143,1006.1697,21589.250100000005,411.0463,1525.9741
905,1891.7809,607.3416,7544.7617,1870.0787,894.5338,1185.0945,1349.7728,3266.8643,1009.1926,21544.141600000003,418.1775,1506.5432
906,1892.4714,598.884,7589.331,1855.3461,891.8153,1189.0833,1326.8573,3263.628,1003.7367,21538.949899999996,419.8501,1507.9467
907,1823.4259,599.1207,7646.2646,1864.9226,884.2695,1185.774,1318.8688,3271.8977,1010.3396,21530.585199999998,418.1531,1507.5487
908,1836.0908,602.3215,7622.313,1876.0537,900.8638,1181.5526,1321.5034,3296.9854,998.5411,21557.7029,413.2879,1508.1897
909,1856.9403,596.7477,7633.7314,1870.283,912.6148,1187.8116,1318.439,3303.7302,1003.579,21595.3649,416.5719,1494.916
910,1871.953,594.835,7645.0425,1866.1674,902.426,1182.4795,1350.4807,3289.4387,996.5149,21611.6757,417.7142,1494.6238
911,1857.958,589.2437,7649.8145,1864.3615,903.0173,1174.1138,1334.8066,3288.8706,1003.3231,21598.4634,428.8896,1504.0647
912,1848.1659,610.2294,7682.3633,1854.3586,907.6478,1166.2844,1351.3333,3301.2114,1007.8036,21635.0004,423.188,1482.4147
913,1867.3401,586.2564,7638.9604,1841.7113,903.588,1164.3694,1338.2432,3331.0151,1023.1344,21615.6712,425.8345,1495.2184
914,1887.0778,596.4342,7655.9863,1835.6494,906.4677,1158.2017,1349.0352,3352.7515,1004.3422,21683.045699999995,433.2694,1503.8303
915,1882.3422,605.2301,7659.7705,1841.6932,914.2221,1158.7429,1329.0624,3341.9106,1006.2416,21671.811400000002,455.1476,1477.4482
916,1896.0481,600.1003,7659.203,1837.8042,903.0714,1162.1954,1372.6559,3359.9526,996.5988,21714.815,438.2629,1488.9224
917,1845.6622,605.7036,7698.2124,1855.8214,895.0535,1152.4121,1358.9523,3382.247,1004.449,21715.571800000005,427.1643,1489.894
918,1831.1276,609.6666,7682.121,1843.6312,913.0825,1154.5193,1368.3588,3350.7788,992.7122,21671.4853,433.1195,1492.3678
919,1874.3982,603.3251,7649.871,1826.0903,912.7817,1154.4133,1394.9517,3384.391,993.9858,21719.2562,432.9101,1492.138
920,1887.8864,582.7169,7640.823,1823.3741,913.676,1140.0586,1375.1108,3379.1213,1000.4083,21669.8822,437.8877,1488.8191
921,1888.3741,595.4876,7663.166,1825.3467,926.9867,1147.2673,1390.6023,3365.6194,998.0638,21705.812899999997,428.3481,1476.5509
922,1889.8402,601.3288,7673.4004,1810.0835,920.579,1145.7957,1404.0754,3379.3538,999.3778,21771.6706,447.5706,1500.2654
923,1867.0992,612.4675,7621.6123,1814.935,920.571,1150.301,1403.478,3380.7808,1001.1671,21715.3651,438.9978,1503.9554
924,1887.7303,597.6275,7630.93,1816.666,924.4039,1151.1776,1428.602,3384.7578,990.4536,21769.9577,447.8485,1509.7605
925,1904.919,598.3021,7614.3145,1785.6011,941.421,1146.5312,1383.1003,3376.9788,990.9213,21700.9637,462.3096,1496.5648
926,1896.2544,598.408,7639.464,1783.6046,931.0529,1154.0032,1368.1113,3371.2827,994.5429,21701.8651,458.6914,1506.4497
927,1835.242,593.5706,7670.705,1808.593,916.7982,1162.3894,1398.0859,3378.109,987.7028,21697.583599999998,450.6417,1495.746
928,1854.3978,600.024,7624.7876,1814.5997,922.5316,1154.0447,1393.7694,3366.3042,990.695,21658.436899999997,440.6476,1496.6353
929,1865.5343,607.5275,7621.677,1812.9839,916.1157,1160.5549,1404.4084,3359.985,994.5295,21694.3207,453.3957,1497.6088
930,1884.3461,602.8469,7595.649,1758.4722,920.7955,1162.6058,1424.1288,3375.9624,985.4665,21668.052600000003,448.6062,1509.1732
931,1885.1139,612.2537,7594.4683,1764.4656,924.1755,1151.8071,1420.5732,3372.7754,981.8394,21685.177000000003,457.2936,1520.4113
932,1872.943,624.8289,7555.955,1807.1667,910.9672,1152.094,1438.6451,3384.8047,974.6907,21709.2503,458.5163,1528.6387
933,1881.647,617.9102,7557.8457,1755.9026,926.3638,1162.2866,1446.0542,3390.6475,977.5305,21699.7526,456.7872,1526.7773
934,1902.3749,607.0286,7526.256,1748.7601,931.2427,1153.3146,1453.042,3373.2114,990.254,21667.690700000003,450.3924,1531.814
935,1910.5054,609.4824,7499.8643,1759.5989,922.0665,1159.8245,1469.9874,3383.6438,986.1395,21681.2961,453.4861,1526.6973
936,1899.4886,594.6362,7559.669,1740.7328,928.0709,1163.6017,1507.8547,3397.4285,1010.4539,21779.924500000005,461.0,1516.9882
937,1896.1982,606.0352,7516.137,1764.03,919.976,1166.4878,1531.756,3397.92,1001.7921,21765.9338,443.8387,1521.7628
938,1850.4413,606.0526,7506.59,1749.663,937.3843,1159.515,1516.1703,3384.312,1004.0835,21695.947600000003,458.6373,1523.0983
939,1863.8951,609.0969,7539.9756,1733.1377,922.7601,1156.0878,1517.5878,3379.933,994.9117,21700.349,447.0551,1535.9082
940,1910.2776,608.7444,7498.464,1719.6112,917.4724,1158.3677,1536.8718,3385.0303,1012.5895,21714.185499999996,452.5381,1514.2185
941,1895.8302,615.2601,7484.256,1739.9701,929.9954,1156.7592,1513.0715,3415.727,1025.419,21747.221899999997,457.7242,1513.2092
942,1918.6292,594.0488,7507.3833,1723.8589,938.304,1156.9956,1532.3857,3402.2827,1023.7459,21778.9543,469.7604,1511.5598
943,1914.904,617.5258,7497.1133,1706.075,944.3501,1149.7395,1512.3491,3405.1401,1007.7223,21740.0955,467.6416,1517.5347
944,1904.6433,620.8671,7481.617,1715.9127,912.3284,1155.8169,1516.4088,3385.8794,1026.1592,21686.5065,453.7625,1513.1112
945,1925.4254,615.6411,7458.256,1711.686,926.4571,1147.2788,1483.8843,3390.7656,1002.9602,21635.174600000002,463.5481,1509.272
946,1917.3088,626.7128,7506.6685,1689.7258,917.9269,1148.6438,1530.2255,3403.5957,1000.9158,21686.883700000002,448.7495,1496.4106
947,1915.6274,614.624,7471.837,1701.6316,924.2223,1150.5353,1474.3503,3374.934,1012.3861,21604.267200000002,459.4418,1504.6774
948,1865.2395,603.7042,7469.259,1701.8972,910.9493,1146.9683,1508.154,3372.2505,1009.7931,21539.4049,444.7225,1506.4673
949,1884.5095,611.5241,7447.183,1732.208,928.8206,1138.4524,1497.9479,3379.1838,999.9454,21599.067199999998,461.787,1517.5055
950,1898.038,606.7305,7435.7065,1721.4955,921.417,1136.3987,1475.5692,3397.462,1020.39,21573.521800000002,447.4482,1512.8662
951,1905.1467,614.273,7464.446,1725.7616,905.3475,1138.8958,1477.822,3366.5972,1013.0347,21571.102000000003,445.2299,1514.5476
952,1872.9587,606.8622,7468.243,1708.2675,900.4929,1149.7664,1465.3893,3372.3667,1008.0474,21513.748,453.3994,1507.9545
953,1914.1737,617.5398,7439.843,1726.0458,913.0422,1148.165,1462.9889,3365.3003,994.9868,21552.593399999998,451.2181,1519.2898
954,1894.1277,598.6694,7426.3965,1728.426,906.9591,1141.4788,1444.5896,3349.9248,996.6269,21445.0163,438.4788,1519.3387
955,1897.8457,598.9959,7354.992,1714.044,911.3772,1132.7029,1412.2717,3345.9602,996.0848,21331.350700000003,454.8781,1512.1982
956,1884.9243,619.1885,7271.0303,1709.8904,899.8144,1120.7322,1432.5999,3307.8145,986.0353,21199.7411,455.9402,1511.7711
957,1898.6698,608.5974,7287.746,1712.8912,892.0185,1122.2532,1431.0354,3309.1567,992.0,21198.310899999997,430.9277,1513.015
958,1896.4489,608.2709,7250.915,1705.2506,900.3148,1124.1444,1405.9066,3311.5742,987.8139,21127.473299999998,430.3734,1506.4606
959,1852.6764,616.0902,7236.399,1723.8894,887.7162,1130.3878,1411.7494,3316.8652,985.875,21107.3609,435.6155,1510.0968
960,1835.6,612.254,7214.1562,1730.3391,905.1295,1135.3485,1379.73,3302.676,998.6347,21061.529100000003,432.2116,1515.4495
961,1861.5955,603.613,7227.1445,1712.8057,892.0085,1133.533,1407.9506,3302.4053,1002.4445,21063.9612,425.0443,1495.4163
962,1862.9552,609.0973,7184.5947,1679.6359,891.3303,1130.432,1404.9188,3272.156,994.2598,20943.8035,430.205,1484.2185
963,1861.5397,603.1379,7183.4307,1725.3865,870.4537,1124.903,1396.1886,3289.3118,1008.0053,20984.173400000003,425.6785,1496.1377
964,1867.8508,611.6635,7166.274,1710.0642,879.169,1133.4595,1417.7426,3256.1616,994.6841,20935.3614,409.6769,1488.6152
965,1854.264,614.7351,7166.9014,1689.9417,874.7657,1127.5709,1348.1697,3269.442,992.4087,20824.800300000003,413.6216,1472.9795
966,1870.9669,604.186,7144.365,1707.7356,878.9124,1125.6442,1373.8553,3232.8154,989.718,20824.304200000002,414.6415,1481.4639
967,1858.9586,613.9174,7084.3647,1729.6932,865.6744,1127.1191,1359.6805,3224.8142,1002.8846,20759.393799999998,417.6728,1474.6143
968,1867.216,597.751,7065.302,1720.3151,862.3191,1123.137,1356.8535,3218.8481,1016.9849,20715.892299999996,401.0931,1486.0725
969,1845.96,590.1038,7006.565,1697.1747,865.9524,1122.0723,1340.9691,3207.601,1015.3586,20596.7714,410.2386,1494.7759
970,1815.1168,603.7708,6975.461,1710.1703,850.3069,1126.752,1361.599,3185.4158,1015.9635,20505.1957,395.0642,1465.5754
971,1823.2067,586.8138,7004.7354,1736.2772,851.5376,1118.5226,1345.4426,3204.457,1008.4653,20550.935599999997,392.0703,1479.4071
972,1843.0004,604.9637,6973.612,1713.4174,847.1406,1112.0516,1338.2823,3171.3335,1009.5424,20501.7303,392.4643,1495.9221
973,1840.9126,602.5964,6929.496,1705.3118,838.5651,1118.0355,1335.5165,3146.7212,1000.3604,20392.5938,387.1478,1487.9305
974,1832.5573,606.098,6898.7896,1683.8943,856.1943,1115.4215,1306.8474,3148.166,998.7168,20308.9681,382.7813,1479.5016
975,1787.784,590.0354,6880.9927,1686.3661,829.3905,1118.9644,1304.9705,3121.4336,1010.4413,20200.1525,394.2098,1475.5642
