,electricity-load-nyiso-west,electricity-load-nyiso-centrl,electricity-load-nyiso-hud_valley,electricity-load-nyiso-mhk_valley,electricity-load-nyiso-north,electricity-load-nyiso-longil,electricity-load-nyiso-overall,electricity-load-nyiso-capitl,electricity-load-nyiso-dunwod,electricity-load-nyiso-millwd,electricity-load-nyiso-nyc,electricity-load-nyiso-genese
408,1663.3647,1679.7036,1031.0884,815.0708,587.9033,2228.9934,16518.002699999997,1259.3193,613.6942,311.5748,5205.454,1121.8362
409,1641.8208,1690.6604,1032.2317,815.3507,558.512,2232.3774,16444.9111,1264.9673,616.4829,299.9169,5175.757,1116.834
410,1653.3826,1682.5753,1019.5687,796.9959,579.8538,2219.4722,16419.915,1257.2183,622.3228,308.1944,5173.255,1107.076
411,1634.6187,1667.7701,1019.4873,795.9102,571.428,2190.7742,16340.744299999998,1248.5061,623.9319,320.5943,5158.677,1109.0465
412,1634.8081,1609.7395,1021.408,800.6638,572.5646,2186.6675,16242.8685,1245.436,617.8222,310.7856,5132.6226,1110.3506
413,1626.2589,1598.3832,1006.9276,790.6907,570.646,2197.873,16200.6954,1244.0994,622.9421,297.6865,5146.5884,1098.5996
414,1637.5776,1597.7064,1005.9056,784.9863,578.308,2188.627,16186.372600000002,1238.7483,603.98,312.1855,5143.7485,1094.5994
415,1615.6821,1590.3795,992.4508,774.0685,579.3814,2183.8303,16118.5111,1230.228,610.6979,294.916,5158.502,1088.3746
416,1624.9314,1584.549,993.2725,765.6175,576.0649,2177.901,16046.377499999999,1229.7263,570.7747,301.6933,5134.8066,1087.0403
417,1625.0774,1572.9408,985.3444,763.4465,568.2278,2164.8506,15976.715600000001,1223.8652,592.0042,310.6451,5088.994,1081.3196
418,1605.9451,1581.0024,977.5136,764.0671,570.3937,2139.417,15919.841100000001,1222.2087,600.2833,309.8665,5067.944,1081.1997
419,1601.8358,1580.0228,982.8231,760.5192,568.1561,2129.76,15887.6553,1207.1803,599.1035,298.9646,5086.937,1072.3529
420,1602.7179,1578.8602,1012.924,755.5021,557.0199,2113.8489,15851.854699999998,1197.0823,601.9603,299.9349,5060.8213,1071.1829
421,1607.6221,1559.606,969.9336,734.0541,568.523,2116.2917,15759.5159,1196.6831,594.1188,283.108,5055.415,1074.1605
422,1610.1819,1550.5619,978.2685,757.4072,561.4855,2098.7563,15736.412800000002,1191.2341,613.79,280.9387,5028.537,1065.2517
423,1604.2131,1543.315,980.8488,727.9553,573.493,2084.6743,15689.120299999999,1187.6162,605.243,284.5665,5033.3164,1063.8787
424,1580.4177,1530.0785,953.0118,736.6155,569.2168,2081.2688,15587.6254,1180.2673,598.7418,290.5318,5013.718,1053.7574
425,1569.186,1525.0023,960.2014,716.9686,578.1409,2078.7908,15511.740800000003,1177.979,580.8829,287.868,4985.3833,1051.3376
426,1566.415,1528.7355,953.7808,721.3259,571.5874,2065.759,15506.431400000001,1174.1887,585.8409,282.6664,5011.4375,1044.6943
427,1570.5092,1537.2794,956.2077,724.6583,561.3526,2056.7375,15440.504700000001,1162.2832,582.183,284.1257,4966.1484,1039.0197
428,1564.6422,1524.1869,955.9205,718.6757,554.0206,2043.298,15361.3776,1152.5259,576.6716,278.9727,4958.4375,1034.026
429,1556.6348,1504.3503,941.1643,714.6107,570.07,2039.3744,15316.7401,1150.1218,580.3417,287.4006,4933.536,1039.1355
430,1574.6718,1519.2338,921.3237,703.0891,573.1664,2022.4197,15289.417300000003,1154.0881,580.9578,286.1819,4921.712,1032.573
431,1538.224,1497.2694,949.6047,696.9575,566.9465,2000.1006,15186.710500000001,1150.5162,584.0514,270.5562,4900.766,1031.718
432,1565.5498,1501.9014,914.6368,684.7652,572.7806,2006.6299,15159.4331,1149.8372,567.5549,284.6485,4884.083,1027.0458
433,1557.5131,1494.4014,922.2831,687.5359,565.7738,1992.6289,15104.5417,1139.6085,562.957,287.2023,4868.473,1026.1647
434,1558.4629,1480.4741,909.4387,680.7092,571.1716,1973.7534,15011.8772,1133.3782,549.3809,283.4389,4856.5576,1015.1117
435,1546.2944,1476.7922,906.2277,678.8695,567.1726,1961.9736,14953.643500000002,1125.9575,555.3674,285.6404,4838.783,1010.5652
436,1530.4382,1469.8776,889.7964,663.9559,572.6654,1949.8247,14852.3273,1128.9355,560.4686,272.422,4809.3716,1004.5714
437,1529.2878,1444.894,896.2252,673.296,568.3519,1935.876,14792.443500000001,1117.9354,553.1838,269.9813,4799.5195,1003.8926
438,1532.7356,1448.8673,871.5123,676.3463,563.4125,1936.7689,14711.996500000001,1115.6472,541.2622,274.6259,4762.292,988.5263
439,1509.4858,1464.957,890.3812,668.3882,549.8152,1929.8536,14677.649500000001,1101.5635,543.7976,268.265,4757.9023,993.2401
440,1520.4293,1477.1294,879.359,654.2246,563.0148,1927.9471,14647.2287,1097.8142,536.676,260.104,4747.8984,982.6319
441,1518.3553,1477.8807,864.174,648.552,562.2325,1889.8973,14570.1595,1098.033,538.6094,264.9521,4729.4683,978.0049
442,1498.7174,1479.0947,873.8629,633.2025,563.4181,1869.5588,14479.554100000001,1092.2305,533.4045,264.2255,4699.627,972.2122
443,1493.4462,1435.1782,871.0611,633.9441,557.102,1863.5103,14350.433400000002,1085.1548,532.1859,255.79,4653.834,969.2268
444,1498.5812,1438.1827,870.3264,634.3755,560.7388,1848.554,14334.965199999999,1078.2871,537.2034,254.0522,4647.922,966.7419
445,1504.6561,1417.7697,825.2039,627.906,562.3394,1845.7355,14212.3001,1079.4146,514.1269,264.5173,4612.687,957.9437
446,1478.5955,1447.9751,848.7549,620.9945,557.2338,1838.7561,14173.448299999998,1067.2595,514.3241,246.7181,4596.8735,955.9632
447,1472.9128,1448.216,848.0834,618.4283,561.1768,1822.1433,14151.724199999999,1063.8914,517.2899,247.8174,4601.1016,950.6633
448,1472.853,1464.7772,829.7398,623.0604,560.0209,1816.0747,14102.157500000001,1056.6075,518.4338,240.6794,4575.059,944.8518
449,1454.673,1453.6462,833.4809,623.2132,556.1743,1796.138,14013.484600000003,1048.5388,508.5336,238.2425,4555.3027,945.5414
450,1479.1638,1437.7184,813.2147,612.6062,556.7731,1772.8256,13908.698400000001,1041.4465,522.5693,245.4719,4500.514,926.3949
451,1448.8608,1381.2888,803.9649,619.9683,553.9055,1763.0454,13755.623200000002,1027.9181,498.5826,241.6463,4481.7485,934.694
452,1448.2223,1419.6812,799.9718,626.484,543.8483,1765.1943,13769.5988,1025.4102,497.5884,237.3462,4476.8506,929.0015
453,1441.0096,1419.6256,791.2423,619.285,550.754,1751.606,13713.903,1019.1046,495.7076,248.2246,4452.8887,924.455
454,1446.8398,1436.4517,799.9991,608.5654,543.7004,1750.3247,13688.3865,1014.3184,492.8182,245.8629,4420.498,929.0079
455,1436.5798,1413.5635,805.3853,615.6289,547.8123,1748.4937,13653.0106,1013.5992,492.9655,243.2026,4416.9194,918.8604
456,1445.1964,1401.7255,809.645,606.1719,546.8375,1719.258,13590.966900000001,1004.7372,501.7678,250.0599,4392.3306,913.2371
457,1448.5844,1399.5569,804.691,606.8676,549.2398,1724.7947,13516.7202,1006.92,498.6196,219.0559,4345.8203,912.57
458,1425.747,1402.6526,754.6727,599.3221,555.6089,1710.3699,13455.560199999996,1014.285,497.7643,241.4872,4344.4976,909.1529
459,1431.4564,1408.7249,793.2841,611.1666,541.173,1694.1562,13475.247300000003,1015.8287,487.1305,228.5313,4358.054,905.7416
460,1413.79,1417.1959,792.6115,599.9351,545.7249,1694.8524,13422.7889,1003.3674,485.23,223.056,4345.3154,901.7103
461,1411.4011,1357.0782,777.747,603.4806,545.042,1686.3577,13308.9506,1006.161,481.068,228.037,4315.4365,897.1415
462,1411.664,1346.1725,787.0381,596.7859,552.1997,1697.4036,13272.489,996.8789,476.2843,215.2955,4299.635,893.1315
463,1406.7699,1369.6157,772.929,597.4439,545.0359,1679.0024,13261.605400000002,1004.2847,496.3034,219.9833,4281.837,888.4002
464,1378.6915,1371.4355,754.8383,584.6202,573.0481,1669.6611,13203.486700000001,1006.6635,494.4059,226.2922,4263.6787,880.1517
465,1386.3865,1383.8396,757.7085,573.6316,613.7211,1656.0457,13185.3392,982.9719,473.588,219.2307,4258.319,879.8966
466,1373.3134,1327.0859,765.6671,590.3208,532.1997,1663.9243,13051.411199999999,987.2001,467.1664,229.8768,4240.4907,874.166
467,1373.4839,1359.0449,757.13,591.3972,541.4631,1657.1981,13058.8215,976.1841,466.943,231.5865,4233.3496,871.0411
468,1370.4923,1354.5951,757.402,592.0579,538.5055,1649.6338,13012.407899999998,976.9012,470.7642,223.7733,4208.1704,870.1122
469,1365.2667,1374.2141,766.8928,585.5214,537.9153,1639.0367,13003.799600000002,976.8297,466.454,213.475,4209.265,868.9289
470,1350.9597,1373.4272,763.4926,573.4983,538.5427,1648.9243,12957.380799999999,970.9992,477.1061,220.2109,4175.786,864.4338
471,1367.4921,1363.2211,750.9213,587.3392,531.0525,1641.4802,12948.1613,976.7435,461.9514,224.3275,4180.673,862.9595
472,1358.0608,1317.3656,765.6505,594.3695,528.723,1630.7422,12914.263799999999,979.5942,460.5711,223.2301,4199.557,856.3998
473,1354.5642,1341.827,754.1494,581.7776,539.1334,1619.1927,12838.716100000003,968.5303,474.537,210.9017,4137.069,857.0338
474,1358.7097,1352.8046,767.5649,573.5725,536.7236,1624.7017,12875.915799999997,979.2374,456.9949,217.5381,4153.931,854.1374
475,1348.3875,1335.7772,738.3295,584.3596,533.626,1624.0297,12818.2638,977.6653,469.84,222.4309,4131.7065,852.1116
476,1349.6642,1342.1508,757.5035,575.7924,544.0407,1627.1089,12839.904499999999,966.2799,462.0448,216.0577,4143.881,855.3806
477,1348.3932,1290.1627,751.2159,578.5043,542.1984,1611.168,12747.394299999998,966.1021,459.7023,215.6446,4133.24,851.0628
478,1341.2333,1336.264,737.8748,565.1964,548.9795,1609.8695,12734.5718,959.4987,449.9068,218.9877,4118.9272,847.8339
479,1334.9678,1334.6223,751.1632,578.9517,536.392,1598.0588,12733.958799999999,965.2393,458.0988,221.3812,4107.644,847.4397
480,1345.7653,1349.4539,756.9661,574.6238,532.7178,1590.147,12741.122900000002,958.871,458.9184,214.2944,4111.8745,847.4907
481,1342.3823,1339.6118,745.1978,572.817,540.0212,1599.5984,12701.611499999997,959.3599,452.6497,212.0422,4091.4106,846.5206
482,1339.274,1288.5555,728.5093,574.1069,543.2433,1593.2244,12638.406099999998,963.6885,459.2743,217.2094,4082.4355,848.885
483,1341.0747,1296.2731,748.9258,588.1029,517.3246,1586.1191,12645.3368,959.1492,444.8931,211.2112,4110.191,842.0721
484,1339.2621,1278.4175,765.107,574.5858,525.0045,1583.4235,12617.904899999998,963.6449,448.5197,214.8317,4084.0337,841.0745
485,1325.9293,1325.7231,742.7581,579.3481,525.6579,1587.1143,12622.5479,963.4002,438.1719,219.7136,4068.6812,846.0502
486,1338.2798,1319.9277,750.8539,570.2346,526.4008,1578.3093,12640.445899999999,980.4829,446.6066,211.2388,4077.044,841.0675
487,1318.8047,1335.9027,746.9843,552.0599,545.5615,1570.1012,12594.1656,951.497,454.4351,199.1529,4077.6777,841.9886
488,1331.819,1325.733,750.6786,557.4421,539.6389,1578.3738,12602.1927,964.2771,441.844,209.472,4062.5454,840.3688
489,1298.9924,1335.3767,717.1653,627.4943,473.902,1575.3958,12564.785500000002,965.7433,443.4816,219.81,4055.958,851.4661
490,1342.3778,1338.1008,741.427,640.7972,465.1466,1571.1294,12628.192000000001,957.1359,440.0754,214.6943,4066.7847,850.5229
491,1337.6936,1342.9453,733.4192,562.0491,532.2451,1569.655,12584.703500000001,956.8663,438.8195,205.6155,4057.294,848.1009
492,1336.3323,1343.1381,731.0139,546.538,543.3727,1580.0865,12582.4129,956.5339,448.4525,206.0453,4047.3066,843.5931
493,1336.8494,1295.904,727.3192,567.726,526.9635,1582.2372,12541.4944,950.493,455.8287,208.7324,4038.8154,850.6256
494,1335.386,1299.4276,723.5507,553.099,542.6494,1568.5521,12512.7539,959.3175,461.7214,217.1937,4009.547,842.3095
495,1333.5892,1324.571,724.8687,563.6427,518.9531,1585.0061,12538.753,963.0539,462.1049,205.6093,4013.8125,843.5416
496,1338.9375,1341.824,732.3144,560.1229,533.6028,1572.3672,12567.388,958.3231,458.7501,216.573,4009.7324,844.8406
497,1335.4038,1345.3336,715.8742,560.6315,532.7224,1596.3337,12551.1389,961.1812,457.7305,215.5518,3988.8052,841.571
498,1335.7588,1339.8099,728.1132,561.2581,524.8727,1581.9054,12548.9902,962.2481,461.5085,202.0078,4002.2424,849.2653
499,1338.7454,1337.3423,745.6189,560.5414,539.5322,1578.4543,12607.5452,969.7134,459.5248,207.2578,4023.15,847.6647
500,1341.2363,1350.5076,748.1227,571.0499,530.4616,1596.5826,12635.5679,963.9038,468.5886,198.2842,4021.352,845.4786
501,1340.3809,1369.9565,751.4407,564.6223,533.9596,1591.7698,12668.7491,977.0015,457.0821,207.814,4025.996,848.7257
502,1339.7876,1373.9537,744.4526,568.3602,533.8748,1593.537,12660.769499999999,975.9638,460.4812,210.5272,4016.4692,843.3622
503,1347.6432,1364.027,731.1765,580.1187,528.0538,1591.2095,12653.8903,969.1982,456.9776,209.4416,4031.3774,844.6668
504,1354.3964,1313.07,757.5789,563.3912,539.1673,1581.9636,12625.5499,975.1236,466.6932,196.4375,4030.2349,847.4933
505,1341.8833,1310.8455,755.7114,578.0942,536.6164,1587.5925,12601.9575,968.3084,458.015,202.6548,4018.039,844.197
506,1355.0806,1364.4042,753.311,577.2838,536.1251,1586.396,12709.418299999998,975.9439,463.1075,201.6253,4042.792,853.3489
507,1329.0018,1374.9149,743.9607,572.9419,536.353,1594.8398,12709.0669,980.0676,472.0549,209.9925,4037.3916,857.5482
508,1347.8593,1386.012,758.0875,585.697,532.9844,1602.4976,12760.855699999998,971.4777,469.2842,205.3201,4048.7178,852.9181
509,1361.427,1349.6671,752.4791,582.6508,541.955,1607.5208,12754.676000000001,990.1852,465.9804,203.8302,4043.4478,855.5326
510,1350.3541,1380.0225,748.2069,579.5806,534.3783,1617.633,12786.544300000001,995.7025,467.2387,210.5365,4044.0044,858.8868
511,1363.8004,1380.0338,821.657,607.1121,528.1221,1619.9678,12932.3204,1009.5836,467.4487,195.2271,4078.814,860.5538
512,1341.8376,1407.9641,772.2738,534.0044,632.6466,1629.0403,12976.3925,993.5481,476.8557,222.9262,4098.265,867.0307
513,1364.0288,1385.6774,755.2165,599.0781,565.2046,1647.3092,13004.4843,1007.3144,474.8206,213.6928,4117.217,874.9249
514,1358.2029,1366.0127,778.8288,625.4381,553.2225,1652.6868,13048.3445,1007.1307,473.7661,208.0134,4149.5317,875.5108
515,1371.4634,1376.5333,784.42,624.7836,558.3715,1656.7546,13106.5567,1013.4045,478.0923,202.654,4154.992,885.0875
516,1357.1255,1366.0211,788.3551,626.7438,555.2734,1658.5548,13132.825,1012.4172,481.3767,215.7456,4184.2964,886.9154
517,1376.1288,1368.0842,799.2506,638.2481,549.0568,1671.2412,13215.903600000001,1022.2214,479.6456,215.8122,4199.526,896.6887
518,1390.9675,1380.8906,780.4163,640.3685,556.7888,1681.585,13288.7055,1028.1104,498.1006,215.0071,4220.5283,895.9424
519,1395.513,1372.9473,782.2725,643.8888,552.7737,1693.5255,13303.1292,1028.0144,484.7474,221.2043,4232.814,895.4283
520,1397.9285,1417.4518,792.4061,648.2324,551.9175,1683.8969,13384.2511,1032.6471,488.0873,218.49,4254.88,898.3135
521,1400.8044,1414.6816,803.9634,645.7175,548.771,1702.676,13444.4997,1045.7034,486.5705,217.0547,4272.5356,906.0216
522,1399.422,1423.1674,802.0336,654.4849,546.4884,1697.0214,13507.707600000002,1052.2162,502.8789,229.011,4291.9917,908.9921
523,1399.422,1423.1674,802.0336,654.4849,546.4884,1697.0214,13507.707600000002,1052.2162,502.8789,229.011,4291.9917,908.9921
524,1399.422,1423.1674,802.0336,654.4849,546.4884,1697.0214,13507.707600000002,1052.2162,502.8789,229.011,4291.9917,908.9921
525,1399.422,1423.1674,802.0336,654.4849,546.4884,1697.0214,13507.707600000002,1052.2162,502.8789,229.011,4291.9917,908.9921
526,1399.422,1423.1674,802.0336,654.4849,546.4884,1697.0214,13507.707600000002,1052.2162,502.8789,229.011,4291.9917,908.9921
527,1399.422,1423.1674,802.0336,654.4849,546.4884,1697.0214,13507.707600000002,1052.2162,502.8789,229.011,4291.9917,908.9921
528,1399.422,1423.1674,802.0336,654.4849,546.4884,1697.0214,13507.707600000002,1052.2162,502.8789,229.011,4291.9917,908.9921
529,1420.8865,1425.2605,801.7898,663.6008,549.8397,1720.883,13636.5488,1069.0665,485.5813,231.4927,4353.6953,914.4527
530,1485.525,1509.1257,850.6876,695.6891,560.1066,1811.1399,14309.9495,1102.8557,507.8895,237.5536,4584.028,965.3488
531,1501.4429,1508.8732,833.3029,714.6483,568.974,1819.8711,14401.532500000001,1110.4526,512.983,235.7228,4625.8438,969.4179
532,1487.3795,1551.8282,829.5955,715.9834,562.1627,1829.1238,14464.4535,1116.696,513.8868,246.8375,4636.486,974.4741
533,1497.7502,1556.0247,827.5809,727.8303,559.5492,1855.5204,14544.531599999998,1123.7845,518.2544,241.6056,4649.7944,986.837
534,1508.2522,1591.0483,841.8225,722.6257,562.9841,1846.1019,14687.234100000001,1127.4685,524.4537,258.6711,4713.702,990.1041
535,1519.8953,1585.7714,848.1679,717.7728,573.7426,1842.758,14752.949600000002,1136.3223,531.7528,254.6144,4753.082,989.0701
536,1530.2784,1557.3711,853.6841,742.5179,571.0203,1880.2198,14868.018799999998,1150.3733,529.9847,261.5605,4787.7827,1003.226
537,1540.5483,1626.2614,867.6248,734.6803,573.1992,1889.3757,15002.0983,1144.6604,539.1784,258.2971,4829.2256,999.0471
538,1544.1783,1624.7491,869.8229,754.5971,569.6842,1904.4979,15078.781299999999,1175.3042,548.5922,263.7072,4804.5996,1019.0486
539,1550.2605,1622.4117,907.156,748.3272,566.6726,1898.5076,15116.8343,1155.0344,547.381,261.5703,4844.863,1014.65
540,1545.265,1646.6033,892.795,754.1,578.4538,1897.1223,15205.061300000001,1166.94,564.7326,268.5387,4873.2295,1017.2811
541,1546.7511,1637.7882,864.0443,742.2489,577.2128,1918.8821,15234.355499999998,1192.2407,551.5762,264.3239,4915.043,1024.2443
542,1546.5093,1618.8268,878.1255,768.9794,564.4277,1915.0747,15270.939800000002,1194.265,568.3368,265.2149,4926.1763,1025.0034
543,1554.3567,1610.7509,893.1705,765.8042,576.3285,1925.7048,15355.3534,1189.7277,558.0356,261.2786,4989.119,1031.0769
544,1564.5736,1648.1791,896.1179,759.5053,582.121,1951.0482,15413.5702,1179.6724,551.9299,265.1798,4983.689,1031.554
545,1564.3478,1649.9352,885.0222,769.9889,578.0115,1928.9238,15436.839,1195.1084,552.3013,283.9619,4993.9863,1035.2517
546,1562.4906,1671.8772,897.4376,754.9064,574.3784,1942.1759,15532.9479,1202.1012,576.4548,289.1796,5023.571,1038.3752
547,1577.3804,1665.6425,893.3898,774.3777,570.9519,1947.8943,15553.5368,1186.9543,560.8972,292.1642,5043.8467,1040.0378
548,1607.6558,1624.3534,918.9794,768.4935,595.2366,1992.9016,15707.169600000001,1181.9623,588.1575,284.7509,5093.4375,1051.2411
549,1595.5332,1668.5354,910.8499,780.9777,574.3001,2006.9199,15754.097000000002,1190.7246,568.0477,284.5317,5120.2646,1053.4122
550,1594.2861,1693.2821,917.9244,772.4788,588.0877,2006.2119,15815.6112,1192.0266,581.965,292.7426,5125.82,1050.786
551,1621.3386,1708.611,918.0004,770.8868,581.6183,2029.0337,15905.9873,1185.668,572.178,297.1289,5170.7983,1050.7253
552,1634.3876,1699.7181,947.8296,772.2977,570.1717,2018.9036,15928.914299999999,1182.7922,586.8776,283.2385,5179.311,1053.3867
553,1619.5835,1658.51,916.2691,767.6563,576.9521,2020.4635,15895.206499999998,1187.7506,580.3649,285.1244,5227.7036,1054.8285
554,1631.4209,1640.6505,925.5699,765.1672,580.9928,2029.9548,15905.4591,1179.6799,592.942,288.4032,5209.227,1061.4509
555,1631.3579,1707.9094,929.4576,768.3878,587.5281,2034.4651,16046.022599999997,1181.4219,596.0647,290.5417,5258.8535,1060.0349
556,1652.9232,1708.811,945.7287,757.6879,577.1334,2028.3359,16116.3396,1179.6416,597.9997,295.7339,5304.8115,1067.5328
557,1647.892,1713.9011,935.6455,768.4022,586.0983,2038.6987,16138.966199999999,1177.5962,598.7717,291.1258,5319.0093,1061.8254
558,1666.1774,1689.035,939.4279,776.0784,588.2232,2037.4917,16158.709200000001,1173.0133,585.6917,286.0247,5349.4673,1068.0786
559,1662.8203,1701.1011,926.9492,759.3325,586.9277,2038.6085,16202.7893,1183.7402,592.4333,294.7383,5387.7437,1068.3945
560,1648.6117,1694.6544,950.1444,758.9266,590.7657,2050.381,16260.136100000002,1192.9222,612.6408,293.3358,5396.1206,1071.6329
561,1647.1671,1710.3615,926.5309,766.8838,580.1644,2045.9974,16272.851999999999,1204.9701,597.5013,314.5255,5411.0757,1067.6743
562,1671.2274,1702.3779,939.338,760.6006,585.3192,2058.853,16285.4089,1199.3553,603.7588,312.7584,5380.7363,1071.084
563,1666.6486,1718.9595,928.0947,769.96,583.322,2047.428,16351.2134,1194.1547,621.4955,306.6978,5438.7227,1075.7299
564,1667.3418,1669.9902,940.9609,769.3346,586.0184,2060.2007,16303.2247,1186.5729,597.7008,295.2552,5451.2197,1078.6295
565,1684.6497,1674.8923,947.2722,758.3765,590.9738,2056.0732,16336.310800000001,1197.4341,612.9535,302.4837,5429.2974,1081.9044
566,1672.2694,1690.0378,929.9302,764.3765,588.5231,2041.8739,16331.823699999999,1187.5957,602.898,312.6397,5454.2744,1087.405
567,1682.0907,1701.2748,926.8387,764.023,594.9251,2030.965,16352.0574,1198.1067,615.0681,305.2056,5442.653,1090.9067
568,1691.3586,1709.2878,952.3887,759.1051,600.7404,2060.8855,16444.493600000005,1188.1229,631.476,298.1151,5468.8096,1084.2039
569,1683.3823,1661.6934,977.1434,766.799,601.414,2035.4338,16431.365700000002,1199.3984,623.5566,301.1815,5493.0474,1088.3159
570,1690.6653,1680.3007,977.59,757.3566,603.2284,2061.675,16467.959600000002,1189.8301,616.7571,298.0775,5482.5137,1109.9652
571,1690.304,1685.0994,962.3557,749.3096,600.8482,2059.0776,16418.112200000003,1183.6852,633.7251,287.5727,5464.152,1101.9827
572,1706.5063,1694.3528,969.243,745.4266,620.2261,2069.1497,16525.2008,1181.1547,628.7733,303.7977,5502.039,1104.5316
573,1687.2583,1700.6699,958.0877,761.5155,615.121,2071.3076,16485.3939,1173.1154,614.8184,306.8305,5486.4023,1110.2673
574,1684.336,1696.6147,962.1173,749.8223,604.3698,2079.3948,16480.6529,1189.9863,627.4587,298.7707,5480.6978,1107.0845
575,1716.6594,1637.3652,957.6557,751.5072,603.3055,2081.501,16440.9703,1185.495,617.0107,293.5096,5493.7607,1103.2003
576,1719.3041,1634.5366,945.7563,759.8168,591.1638,2081.2996,16439.174300000002,1179.5166,628.5241,298.7859,5497.868,1102.6025
577,1713.3038,1661.7255,947.2543,751.1262,600.6013,2070.6086,16482.4401,1171.8253,618.6445,300.2184,5532.658,1114.4742
578,1702.8986,1637.2628,965.7961,745.1398,594.6279,2066.7632,16479.531,1173.6775,629.92,300.0069,5550.3184,1113.1198
579,1735.2924,1669.2756,994.1815,738.9778,604.5402,2058.1428,16526.342399999998,1154.4182,615.5734,276.5526,5563.8877,1115.5002
580,1715.5071,1664.5083,941.3995,742.3987,602.7985,2056.234,16444.795400000003,1157.4542,608.0034,297.9346,5547.956,1110.6011
581,1731.6411,1656.1025,934.6157,733.7806,595.7168,2049.2695,16422.4073,1147.3177,610.0571,306.593,5543.6357,1113.6776
582,1745.2327,1662.0948,930.0122,720.9526,608.0169,2056.5571,16464.7412,1141.9109,613.8257,302.0826,5570.2793,1113.7764
583,1745.6279,1662.5062,928.359,717.5693,594.2347,2047.6895,16497.0373,1152.2025,612.0227,298.0755,5622.162,1116.588
584,1735.7012,1663.5961,960.462,714.4901,593.8669,2071.9646,16518.3352,1148.77,619.0254,291.6989,5600.4307,1118.3293
585,1743.0171,1674.3976,955.3635,707.4104,602.7293,2084.4326,16570.1446,1164.599,617.7257,295.0015,5600.7705,1124.6974
586,1740.54,1624.4249,965.3071,709.9068,588.4731,2090.4204,16515.9295,1168.4097,619.8908,305.814,5574.221,1128.5217
587,1750.8955,1617.9639,945.7422,710.0559,600.6859,2094.5212,16523.250399999997,1163.4191,620.0501,302.4191,5588.2295,1129.268
588,1756.7307,1628.9045,908.1338,748.1473,596.7942,2108.1414,16567.3665,1181.6926,615.7002,288.9654,5600.547,1133.6094
589,1770.2771,1652.3472,943.7819,697.8341,609.9598,2093.122,16597.9401,1182.688,619.2037,300.4669,5582.866,1145.3934
590,1771.6902,1628.6179,937.5532,707.4481,603.4729,2096.9495,16608.3014,1176.3619,619.1561,301.4002,5621.0103,1144.6411
591,1784.4427,1632.4288,925.3431,702.5366,596.9082,2099.379,16602.6123,1157.2854,619.8708,298.9125,5643.597,1141.9082
592,1771.2781,1614.4479,907.2994,711.1565,591.7915,2127.9648,16578.3141,1165.4395,612.3107,305.9752,5623.8145,1146.836
593,1771.9725,1662.1444,908.9696,716.8539,578.3077,2120.1155,16649.815700000003,1178.0823,616.9371,301.368,5647.3433,1147.7214
594,1771.9072,1659.7803,911.5173,706.7202,601.2667,2134.3882,16661.7521,1182.9463,624.4266,294.8015,5624.8813,1149.1165
595,1769.7263,1661.5098,934.2202,728.9884,578.5098,2116.4666,16677.805699999997,1184.508,629.6294,299.0893,5626.722,1148.4359
596,1765.1091,1669.385,919.0646,705.8087,597.094,2133.0298,16680.645200000003,1172.4315,632.479,311.2653,5617.647,1157.3312
597,1769.9807,1668.0653,903.0164,706.5712,595.361,2113.766,16655.4688,1167.4377,625.9174,308.8332,5640.6567,1155.8632
598,1781.3895,1655.2249,856.405,699.4309,603.3663,2144.9043,16643.8543,1173.7356,645.3441,302.2776,5627.1797,1154.5964
599,1807.9971,1603.7616,895.3068,720.0055,600.4327,2157.3748,16722.692999999996,1186.9841,630.863,309.2529,5649.255,1161.4595
600,1803.7148,1652.3616,912.7321,706.054,595.5822,2152.581,16766.195200000002,1179.8035,620.4435,308.6806,5663.8916,1170.3503
601,1814.7432,1647.0267,895.5564,725.8968,587.4817,2149.5762,16786.2033,1177.1172,645.6585,307.3048,5668.0225,1167.8193
602,1845.1635,1664.5276,914.5638,730.5327,586.813,2160.5435,16845.0384,1179.4712,630.2293,299.1708,5662.5186,1171.5044
603,1840.8271,1679.587,892.114,730.4631,593.7562,2150.3018,16848.6066,1173.2802,627.7964,309.5124,5676.135,1174.8334
604,1864.5813,1678.9125,921.885,723.0419,587.9853,2179.0405,16943.2426,1179.0071,628.7518,302.4409,5704.0967,1173.4996
605,1881.6313,1672.5662,884.8455,727.9592,592.4979,2137.6553,16835.5424,1172.7109,622.4462,309.5776,5656.0806,1177.5717
606,1857.1315,1681.6924,881.1688,729.8385,594.0231,2136.7024,16837.503200000003,1171.0104,624.8674,310.397,5665.0566,1185.6151
607,1866.2979,1685.2144,902.7742,719.9462,598.021,2138.064,16925.529800000004,1188.2896,636.2356,313.7527,5688.381,1188.5532
608,1893.6947,1649.0708,906.4267,784.0071,538.8578,2134.7244,16894.3837,1175.2146,636.3386,314.572,5671.575,1189.902
609,1865.0298,1642.2749,909.1656,724.371,517.5819,2147.5479,16809.182399999998,1179.6476,631.4398,323.955,5675.8853,1192.2836
610,1878.7421,1644.8545,927.0759,729.4721,587.552,2167.6404,16973.236100000002,1176.9338,636.9126,314.3502,5715.4004,1194.3021
611,1882.3458,1701.2609,936.356,738.3812,582.6258,2143.9248,17035.5488,1171.375,642.4866,310.9071,5725.8496,1200.036
