,electricity-load-nyiso-dunwod,electricity-load-nyiso-hud_valley,electricity-load-nyiso-west,electricity-load-nyiso-millwd,electricity-load-nyiso-centrl,electricity-load-nyiso-nyc,electricity-load-nyiso-north,electricity-load-nyiso-overall,electricity-load-nyiso-genese,electricity-load-nyiso-longil,electricity-load-nyiso-mhk_valley,electricity-load-nyiso-capitl
765,607.5877,1160.116,1581.2078,359.0293,1990.3984,5154.1777,765.9441,17353.1721,1084.8213,2190.891,1027.0303,1431.9685
766,623.6578,1164.4161,1581.9016,357.1182,1980.1306,5178.746,769.1187,17376.651800000003,1075.5223,2179.9678,1024.2026,1441.8701
767,646.4174,1167.2734,1565.721,345.8495,1927.9607,5137.5234,775.1934,17259.9395,1081.3915,2158.8342,1017.7566,1436.0184
768,627.3614,1156.4644,1544.6708,352.193,1945.8557,5137.737,769.7414,17226.8874,1079.6133,2161.9075,1012.0374,1439.3055
769,621.0891,1156.3408,1567.7336,345.3556,1947.8516,5134.428,777.8684,17247.494300000002,1080.1719,2155.789,1027.7788,1433.0875
770,610.6348,1193.9974,1576.2709,336.3706,1951.594,5111.959,771.7242,17230.4381,1079.0947,2146.899,1027.611,1424.2825
771,595.4867,1183.0046,1557.947,345.398,1946.1838,5124.615,750.6713,17190.2987,1080.5422,2153.083,1014.5475,1438.8196
772,591.2202,1162.6737,1554.1086,346.6019,1970.406,5121.887,750.0321,17186.574699999997,1076.8308,2152.8918,1021.9453,1437.9773
773,621.4755,1155.4719,1568.2329,346.5733,1946.9922,5089.4775,752.8948,17161.172700000003,1073.377,2148.95,1026.894,1430.8336
774,603.7987,1179.7919,1548.718,344.1377,1993.1917,5111.019,744.0452,17207.5694,1076.0691,2144.941,1025.4624,1436.3947
775,622.5122,1178.4171,1570.3212,332.1758,1980.6997,5072.2256,757.7409,17186.1361,1079.8921,2150.6147,1013.9113,1427.6255
776,624.235,1161.4253,1559.9146,352.9487,1989.6335,5049.872,732.5031,17144.9997,1075.3285,2154.5015,1018.4303,1426.2072
777,631.0695,1182.4769,1576.9094,334.9992,1931.1824,5050.2153,730.274,17113.3085,1078.1833,2145.023,1015.2858,1437.6897
778,631.0695,1182.4769,1576.9094,334.9992,1931.1824,5050.2153,730.274,17113.3085,1078.1833,2145.023,1015.2858,1437.6897
779,605.7206,1130.5735,1582.4447,347.5851,1949.0332,5028.3584,730.6912,17057.0473,1081.6049,2130.044,1034.0005,1436.9912
780,602.6765,1153.8488,1558.625,354.747,1958.7168,5033.184,736.9182,17048.2103,1076.2185,2128.7874,1015.4134,1429.0747
781,605.0498,1163.0132,1563.4875,354.9085,1935.9478,5030.1074,746.7554,17030.5462,1081.4077,2120.624,1004.0929,1425.152
782,599.398,1142.6011,1572.4326,353.8513,1950.8967,5026.2695,734.3662,17044.0141,1075.272,2133.6313,1024.9806,1430.3148
783,632.6158,1182.9227,1571.0591,347.8844,1973.2798,5000.5376,738.4638,17080.8989,1070.6963,2132.4827,1006.9401,1424.0166
784,597.0172,1145.4542,1561.0757,345.3375,1984.1487,5011.7886,727.1908,17016.4888,1075.4673,2120.7886,1020.8577,1427.3625
785,641.1314,1147.172,1565.7441,354.2345,1989.353,4967.5327,737.0867,17047.134100000003,1073.644,2121.084,1011.8795,1438.2722
786,629.1594,1176.6119,1575.8153,355.8755,1921.8057,4964.005,725.8755,17002.1134,1068.3345,2124.4082,1023.5996,1436.6228
787,616.828,1163.6951,1565.7266,354.525,1922.2368,4971.9277,732.0139,16966.102899999998,1080.7175,2119.455,1010.7444,1428.2329
788,616.5761,1154.2236,1558.261,356.3926,1919.7812,4981.0938,720.9464,16970.137499999997,1079.3889,2120.9248,1027.0342,1435.5149
789,616.5761,1154.2236,1558.261,356.3926,1919.7812,4981.0938,720.9464,16970.137499999997,1079.3889,2120.9248,1027.0342,1435.5149
790,617.7257,1176.2705,1571.8276,351.8767,1954.1582,4979.762,728.5612,17024.8919,1078.4961,2112.6343,1011.9237,1441.6559
791,618.5029,1174.5134,1561.0581,350.6691,1954.8062,4957.247,736.2234,16999.4955,1076.5681,2114.6272,1016.187,1439.0931
792,618.4255,1167.0151,1542.0734,346.4944,1967.1057,4981.9424,721.8185,17003.1138,1075.6167,2121.1445,1030.1711,1431.3065
793,609.72,1171.6807,1562.4148,349.6456,1976.0122,4972.203,725.4682,17035.386799999997,1080.5155,2129.084,1023.1011,1435.5417
794,623.0388,1168.5908,1567.5704,363.9087,1965.9097,4964.526,725.084,17058.7758,1078.0144,2131.4937,1023.5071,1447.1322
795,622.0835,1169.6313,1550.1467,345.9557,1987.742,4970.6587,707.672,17039.4118,1079.7595,2117.5542,1037.5366,1450.6716
796,609.9778,1186.6094,1572.0469,357.618,1990.0918,4981.5054,710.6754,17080.931200000003,1077.9342,2122.8967,1031.362,1440.2136
797,606.7739,1185.521,1567.0552,350.505,1969.4924,4975.9004,716.6591,17084.866299999998,1085.9078,2141.2493,1032.7959,1453.0063
798,615.2391,1168.1533,1561.2195,354.7419,1941.4634,4964.3594,721.553,17015.4569,1081.5103,2136.0159,1036.4043,1434.7968
799,601.8707,1183.7313,1581.8914,356.2754,1976.9299,4982.0986,707.4193,17077.9179,1084.5895,2121.429,1037.6646,1444.0182
800,631.0772,1180.6875,1573.133,365.8803,2003.0879,4950.323,702.7882,17131.340200000002,1088.2621,2139.0635,1037.5651,1459.4724
801,597.8112,1186.4368,1583.4596,353.8831,1990.7871,4987.741,695.6297,17143.3157,1091.0197,2157.2725,1038.722,1460.553
802,618.3153,1188.9141,1583.9426,360.1874,2013.4575,4979.077,687.1151,17197.9819,1095.0632,2152.582,1057.8547,1461.473
803,626.6998,1180.3733,1595.4186,354.6106,1995.9268,4973.9365,676.8786,17187.7504,1100.3315,2163.6274,1053.467,1466.4803
804,618.6272,1176.727,1565.3513,360.7491,2040.4409,4977.982,658.1089,17190.384,1099.8154,2149.4182,1069.4863,1473.6777
805,635.6151,1187.5807,1602.0046,360.0629,2018.2708,4992.9365,648.234,17242.6608,1101.5063,2159.1064,1065.1711,1472.1724
806,642.754,1171.4331,1587.6427,368.0573,1982.2822,5001.6875,652.9204,17223.9503,1108.4946,2156.0342,1077.5798,1475.0645
807,622.9839,1200.0675,1607.234,373.6914,1986.418,5011.5527,651.2993,17254.4566,1107.4908,2155.772,1059.727,1478.22
808,625.0732,1209.9521,1598.5604,376.2937,1985.0366,5017.319,654.7689,17282.6121,1110.711,2168.5007,1050.8483,1485.5482
809,638.3618,1210.7982,1606.9333,355.9588,2011.8508,5039.7583,653.1876,17359.5561,1112.9352,2169.0386,1063.915,1496.8185
810,624.9952,1210.8357,1601.9866,370.4221,2063.46,5041.9053,649.5707,17415.714799999998,1121.5166,2173.0952,1065.2218,1492.7056
811,624.6641,1202.3976,1623.3708,377.528,2067.9048,5061.1836,653.1039,17489.2988,1123.9788,2183.0742,1078.8171,1493.2759
812,627.375,1218.1753,1617.5233,371.1354,2021.3794,5121.505,655.2627,17582.729,1136.2124,2217.977,1084.7327,1511.4508
813,623.392,1208.6869,1620.6256,382.207,2036.0305,5127.451,631.6417,17608.5436,1142.2358,2213.1042,1104.7906,1518.3783
814,619.9191,1220.0397,1624.3884,375.4963,2044.9199,5152.3247,640.8848,17709.496900000002,1152.6545,2244.584,1110.1106,1524.1749
815,631.1131,1226.3341,1644.7712,381.0186,2053.8691,5168.3154,651.8041,17825.3714,1160.4417,2248.6191,1103.8163,1555.2687
816,627.9041,1237.0265,1649.2406,378.9276,2058.845,5190.0684,641.9705,17871.444799999997,1163.0339,2263.4658,1110.8044,1550.158
817,623.1734,1213.0195,1656.5074,376.5374,2066.3877,5209.6455,647.3054,17879.429399999997,1164.9348,2256.6577,1115.7449,1549.5157
818,639.5357,1253.2935,1661.6196,390.6709,2092.854,5213.424,667.5283,18046.562299999998,1178.0603,2266.1343,1113.356,1570.0857
819,641.2625,1271.6399,1685.5378,397.7988,2114.487,5234.838,676.1049,18157.504,1173.828,2268.704,1123.7715,1569.5316
820,645.9796,1249.5967,1675.2126,395.0259,2106.6887,5279.9683,681.6086,18235.499600000003,1187.4319,2292.3108,1144.1514,1577.5251
821,643.5761,1268.3137,1679.8578,390.6768,2137.6978,5297.79,672.5547,18340.7527,1196.148,2311.3228,1152.2203,1590.5947
822,652.142,1293.0,1706.0652,394.6856,2169.837,5340.9053,702.5391,18530.2516,1204.6443,2311.4692,1148.7896,1606.1743
823,670.2976,1302.5999,1708.8031,384.2468,2190.9531,5360.2397,702.2546,18657.696500000002,1220.8652,2351.8047,1155.3108,1610.321
824,692.6145,1320.4323,1724.7139,404.0383,2233.1445,5402.706,699.2253,18898.243599999998,1249.1377,2374.6104,1166.7162,1630.9045
825,678.9173,1305.6508,1767.6284,413.1308,2220.83,5499.4775,699.2252,19114.544,1270.7219,2410.6592,1175.399,1672.9039
826,681.8182,1331.2877,1753.5309,382.4698,2227.195,5510.617,699.2252,19108.2645,1272.8555,2401.589,1186.9702,1660.706
827,667.8638,1337.2246,1800.4878,409.7755,2255.795,5550.4775,706.3186,19253.125999999997,1280.5955,2402.7864,1179.7831,1662.0182
828,682.7831,1332.2095,1776.1615,417.416,2281.8186,5568.1084,717.6134,19367.581699999995,1296.6426,2428.628,1185.9601,1680.2405
829,714.1358,1336.7798,1804.3271,422.3182,2300.1106,5583.461,716.8774,19529.599000000002,1304.1521,2467.6357,1191.4901,1688.3112
830,711.932,1337.6775,1796.8464,427.5782,2326.5388,5643.7437,729.7665,19674.5694,1308.279,2469.438,1214.3635,1708.4058
831,704.2431,1345.4779,1814.103,430.4706,2340.457,5637.586,736.7398,19753.4862,1327.4655,2488.6218,1210.6401,1717.6814
832,704.2431,1345.4779,1814.103,430.4706,2340.457,5637.586,736.7398,19753.4862,1327.4655,2488.6218,1210.6401,1717.6814
833,720.9492,1355.2638,1824.1161,438.4081,2386.6665,5722.7026,726.4049,19991.2593,1345.4072,2513.2598,1215.9253,1742.1558
834,727.5331,1367.6257,1832.489,428.3096,2396.6702,5730.6406,755.6713,20051.5297,1344.2953,2517.5752,1216.3542,1734.3655
835,726.5862,1362.5414,1850.3324,433.3622,2399.526,5799.853,744.9602,20155.2124,1349.154,2530.1082,1223.1504,1735.6384
836,725.1639,1385.2916,1857.3447,423.072,2353.5215,5872.1284,742.0032,20220.074,1351.5493,2543.3738,1216.3422,1750.2834
837,752.5678,1364.4763,1875.8657,428.4791,2373.1162,5924.332,726.1685,20347.3403,1348.8766,2566.0684,1232.9393,1754.4504
838,745.3855,1382.5706,1866.9547,428.1565,2390.707,5917.041,734.7769,20349.339799999998,1354.7068,2567.331,1215.3381,1746.3717
839,737.6123,1389.5071,1856.9609,440.0673,2396.473,5947.9106,729.6248,20373.168600000005,1346.0925,2560.8506,1211.9215,1756.148
840,748.2447,1415.3835,1846.2319,442.262,2387.9316,5917.8623,740.3416,20406.366299999998,1351.4089,2584.9932,1210.8422,1760.8644
841,749.6429,1382.1964,1870.4124,441.9573,2393.343,5994.329,726.7014,20446.134400000003,1351.3147,2556.653,1217.5447,1762.0396
842,754.2328,1395.3904,1852.8074,454.6142,2399.7605,6029.589,753.0205,20521.2496,1358.6495,2568.5718,1192.0984,1762.5151
843,746.764,1390.3325,1884.3318,432.5564,2391.1294,6064.1484,728.4373,20551.5423,1350.4277,2590.7427,1211.7402,1760.9319
844,751.5329,1419.0736,1867.7164,448.5997,2345.905,6083.7114,754.311,20563.682600000004,1362.4398,2573.1506,1202.2479,1754.9943
845,741.8897,1412.6318,1896.3794,443.9749,2367.1248,6114.657,736.7889,20600.5485,1355.312,2561.462,1219.5768,1750.7512
846,740.491,1387.4626,1881.8921,438.7083,2354.3545,6155.4053,767.8353,20572.7859,1338.1417,2561.5327,1197.8264,1749.136
847,755.9466,1413.7323,1867.1145,435.835,2377.2654,6175.664,760.9782,20646.201,1342.2898,2579.7822,1208.5522,1729.0408
848,750.4745,1364.9902,1856.7864,447.449,2339.6,6158.7656,744.3077,20534.6385,1348.8291,2568.8862,1219.4769,1735.0729
849,751.2483,1362.8401,1867.5048,447.8107,2339.352,6213.265,765.5562,20605.6253,1346.9916,2581.235,1193.2642,1736.5574
850,764.0472,1379.3069,1886.9006,434.6144,2363.5647,6237.726,764.8259,20652.665200000003,1338.6921,2564.4473,1194.1956,1724.3445
851,766.4459,1351.4316,1860.1765,428.7698,2341.8398,6264.4463,739.5159,20578.589099999997,1339.031,2583.4585,1196.0007,1707.4731
852,750.3565,1370.7532,1859.489,441.2059,2352.66,6309.908,747.3269,20624.550700000003,1339.8088,2558.954,1185.3538,1708.7346
853,773.1498,1354.1934,1834.5298,431.9339,2285.7803,6263.188,750.8815,20440.1579,1329.1011,2561.3955,1185.2297,1670.7749
854,783.7232,1341.8445,1885.0848,435.7656,2272.235,6308.303,728.1687,20516.6771,1330.6595,2548.484,1194.6975,1687.7113
855,780.1742,1328.9744,1890.3901,432.5937,2284.5703,6346.438,711.3247,20481.8707,1319.6084,2523.737,1186.8353,1677.2246
856,752.9832,1324.0125,1883.6418,428.3107,2281.5002,6335.2544,714.2583,20392.2292,1312.6812,2522.3516,1174.611,1662.6243
857,754.1882,1319.1042,1862.8508,427.5199,2213.4622,6345.7324,745.2495,20318.5734,1307.6744,2540.1665,1156.8313,1645.794
858,779.2437,1316.5837,1865.9917,409.4774,2247.525,6347.6763,748.71,20311.797,1301.8121,2509.4653,1157.438,1627.8738
859,753.4091,1304.021,1854.9388,413.7869,2258.4197,6361.5576,746.6616,20297.572299999996,1299.7888,2507.5186,1159.9111,1637.5591
860,773.2662,1313.3623,1812.2843,405.5118,2255.766,6412.3525,741.8341,20267.7493,1295.6406,2496.5195,1137.5305,1623.6815
861,774.7363,1290.4437,1861.7717,404.9244,2210.656,6416.2207,726.3903,20220.7896,1294.6587,2507.6611,1136.6296,1596.6971
862,762.0383,1277.3949,1830.6572,419.0457,2210.0972,6404.8604,730.1732,20156.365500000004,1288.5437,2495.3408,1126.3811,1611.833
863,774.7173,1257.4626,1853.846,428.0691,2159.3398,6448.6226,740.2366,20121.6497,1273.9164,2481.1855,1118.6375,1585.6163
864,740.6213,1239.9294,1853.8928,425.2734,2144.4607,6420.66,754.4116,20036.8356,1276.3398,2478.0732,1109.388,1593.7854
865,768.5631,1245.0999,1824.293,411.4049,2166.2683,6425.5254,753.0942,20051.4238,1267.5283,2494.3022,1117.3723,1577.9722
866,754.9015,1242.4108,1830.4623,410.8161,2176.9775,6445.033,743.3023,20025.519,1265.629,2484.998,1102.769,1568.2195
867,759.6786,1213.0764,1852.1028,422.2598,2155.151,6436.7695,736.1388,19969.08,1259.0911,2473.3228,1091.968,1569.5212
868,759.6786,1213.0764,1852.1028,422.2598,2155.151,6436.7695,736.1388,19969.08,1259.0911,2473.3228,1091.968,1569.5212
869,776.366,1212.3398,1821.9341,393.0481,2170.7827,6443.298,744.7051,19894.994899999998,1255.9414,2446.0864,1085.079,1545.4143
870,759.3661,1220.5278,1859.6975,383.9044,2138.549,6449.529,743.8546,19876.2568,1245.839,2447.859,1085.544,1541.5864
871,748.7359,1182.2954,1847.5499,385.0664,2118.3306,6414.665,744.1746,19752.183299999997,1252.386,2449.1782,1080.25,1529.5513
872,765.0186,1205.0491,1819.0337,390.39,2104.9426,6490.2437,786.1372,19785.4157,1240.8572,2406.3027,1064.2019,1513.239
873,762.1731,1196.2644,1806.2981,414.3644,2081.895,6421.9844,775.8931,19698.826100000002,1240.8513,2408.3323,1072.6914,1518.0786
874,755.8147,1217.656,1797.4883,379.694,2093.586,6436.145,746.4859,19674.7396,1244.5988,2414.717,1074.93,1513.6239
875,756.9367,1178.2485,1824.929,387.6193,2073.8113,6442.419,779.4615,19682.7503,1249.575,2423.7988,1060.9666,1504.9846
876,758.2238,1171.8246,1806.7573,379.2712,2071.846,6444.84,771.3927,19595.8825,1240.8142,2390.7803,1043.264,1516.8684
877,750.703,1166.9167,1807.9702,392.2172,2027.9819,6451.3,763.3281,19551.654899999998,1239.1592,2392.4949,1071.9282,1487.6555
878,761.5606,1142.3652,1822.6216,385.7392,2073.9624,6456.259,780.6866,19593.1371,1244.4473,2387.2935,1044.4612,1493.7405
879,753.9858,1142.229,1791.3247,399.5085,2077.8784,6433.5176,765.1104,19515.188700000002,1234.3846,2375.011,1062.476,1479.7627
880,756.2607,1131.3391,1831.4763,402.0782,2074.2046,6409.5547,761.6472,19506.618199999997,1221.3662,2372.6912,1061.4446,1484.5554
881,751.9386,1131.0818,1817.0315,389.8064,2009.3335,6442.869,771.6848,19428.9716,1225.3403,2373.3335,1040.9635,1475.5887
882,734.9651,1132.7974,1802.3326,393.3553,2038.999,6437.589,766.62,19411.0415,1213.0745,2364.5679,1048.2136,1478.5271
883,748.1613,1132.7307,1785.7168,386.1209,2016.9346,6462.03,800.319,19420.104099999997,1211.7559,2370.4966,1036.0233,1469.815
884,752.4824,1125.679,1799.4841,390.7645,2048.0828,6435.507,787.368,19422.6273,1201.8092,2368.3506,1049.1018,1463.9979
885,749.9363,1139.3582,1810.715,387.8875,2054.7195,6425.759,793.8469,19425.2307,1201.9858,2363.7183,1046.092,1451.2122
886,744.5858,1129.9844,1767.4128,379.8624,1998.061,6444.5264,790.6328,19307.083399999996,1192.6575,2362.8293,1054.2737,1442.2573
887,749.3521,1117.8773,1795.751,380.7832,2041.677,6433.248,789.4713,19356.438500000004,1193.5151,2361.8506,1045.4451,1447.4678
888,739.6169,1131.3757,1785.6306,383.4476,2046.5693,6458.086,778.0787,19349.623900000002,1191.6757,2347.171,1045.4602,1442.5122
889,741.4639,1106.9807,1752.4803,385.721,2041.5918,6434.206,789.6869,19243.936400000002,1185.346,2334.8633,1032.4639,1439.1326
890,731.3073,1100.052,1773.2222,387.9454,2033.9192,6423.0967,767.0872,19207.458800000004,1186.926,2343.8733,1025.6857,1434.3438
891,745.2106,1094.5048,1757.5752,374.7034,1971.9634,6444.2188,763.9409,19113.6747,1182.1162,2334.8872,1016.5549,1427.9993
892,736.0547,1092.1997,1772.9274,378.3926,1995.1313,6446.378,754.2509,19149.7615,1179.9558,2332.5078,1024.1138,1437.8495
893,730.9059,1074.5443,1771.2654,379.0034,1977.8125,6433.5566,765.4711,19121.5316,1184.1912,2338.5803,1021.5942,1444.6067
894,730.1798,1085.123,1769.9856,376.7198,1993.5898,6445.255,767.0535,19101.5875,1176.3181,2312.964,1015.7925,1428.6064
895,737.5466,1084.6072,1753.0054,378.7084,1951.5494,6449.4634,749.066,19025.883599999994,1164.6035,2315.192,1020.6048,1421.5369
896,737.3937,1080.9358,1744.3658,363.4664,1966.1769,6445.7695,752.5318,18995.3048,1174.1395,2302.2568,1019.5018,1408.7668
897,738.4956,1092.2178,1743.6722,365.1795,1980.3121,6455.0776,779.1267,19046.537900000003,1162.3428,2303.2358,1010.8995,1415.9783
898,741.5478,1061.3782,1749.0833,375.4621,1964.6948,6420.2544,772.4091,18995.6892,1164.1042,2313.5571,1020.5161,1412.6821
899,722.677,1077.314,1749.2437,367.7618,1970.4695,6427.913,770.4627,18991.450699999998,1165.8555,2310.5176,1021.1953,1408.0406
900,728.4059,1055.5656,1735.5767,367.5104,1911.7639,6422.8877,788.566,18885.2542,1158.5872,2303.1123,1018.5441,1394.7344
901,724.087,1059.3042,1728.6306,367.7456,1941.3842,6417.075,758.4622,18889.9792,1160.7952,2314.558,1013.531,1404.4062
902,730.122,1059.9706,1744.6458,367.2614,1925.0482,6413.0815,759.6869,18893.2176,1157.8148,2320.8208,1005.8528,1408.9128
903,739.3804,1054.0332,1735.02,361.2177,1930.048,6417.631,737.4673,18873.713,1165.604,2310.3032,1008.4048,1414.6034
904,717.9893,1063.2323,1684.4149,360.0075,1937.1086,6420.415,748.2762,18828.925,1164.8645,2327.1113,1008.9404,1396.565
905,728.2233,1051.029,1735.0071,363.9907,1935.6299,6396.672,749.3828,18856.2959,1160.2168,2339.3047,1000.4788,1396.3608
906,722.9115,1044.2957,1743.7395,369.476,1941.1652,6423.9004,752.2683,18888.5284,1162.3652,2332.4907,994.4852,1401.4307
907,729.2337,1046.386,1747.526,347.9166,1920.4685,6386.615,742.0784,18851.2546,1158.9636,2336.8286,1026.0669,1409.1713
908,727.0303,1059.7584,1741.496,344.863,1880.6621,6397.645,756.5161,18803.8677,1158.0049,2328.637,1023.6734,1385.5815
909,723.2084,1061.2443,1716.4407,363.5613,1891.1174,6394.257,761.247,18784.131599999997,1163.1707,2314.1714,1006.8872,1388.8262
910,714.5054,1031.0812,1762.9009,365.7421,1868.5242,6394.186,762.1874,18776.9084,1157.2706,2312.6626,1019.9339,1387.9141
911,730.7864,1060.0183,1748.3779,359.192,1875.7877,6407.083,748.6982,18853.251399999997,1155.2638,2321.0308,1052.4553,1394.558
912,718.5861,1065.1821,1737.1998,358.8467,1885.6183,6371.6294,729.6876,18769.2952,1162.2515,2313.2551,1037.4153,1389.6233
913,711.8073,1089.0442,1716.0853,348.4127,1866.4625,6367.119,741.1464,18721.5116,1156.3003,2314.832,1012.2755,1398.0264
914,713.3763,1082.166,1725.2773,347.2054,1856.4858,6419.377,753.1612,18807.2632,1159.6533,2329.6084,1018.4645,1402.488
915,720.0291,1053.1077,1760.3132,345.1882,1854.9644,6391.642,744.442,18746.0582,1152.1775,2305.5083,1033.7756,1384.9102
916,724.5682,1036.4297,1734.9982,355.0364,1851.2806,6377.9043,740.7546,18703.1495,1157.8928,2311.859,1023.4804,1388.9453
917,705.8009,1044.7468,1711.592,345.7883,1853.6716,6391.373,761.7847,18691.3268,1154.6619,2324.5488,1008.7244,1388.6344
918,705.999,1053.5258,1731.4683,351.0267,1854.045,6391.5527,742.0468,18734.158,1162.6815,2322.3438,1028.6616,1390.8068
919,709.2672,1063.8843,1704.4722,347.0093,1851.1017,6366.0576,759.2506,18645.7999,1154.373,2331.853,979.1882,1379.3428
920,709.2672,1063.8843,1704.4722,347.0093,1851.1017,6366.0576,759.2506,18645.7999,1154.373,2331.853,979.1882,1379.3428
921,709.2672,1063.8843,1704.4722,347.0093,1851.1017,6366.0576,759.2506,18645.7999,1154.373,2331.853,979.1882,1379.3428
922,704.6213,1055.2334,1721.0077,346.2026,1893.7197,6407.788,742.6827,18760.374000000003,1154.596,2327.3704,1011.8592,1395.293
923,707.5203,1086.6765,1707.2367,345.4597,1893.0564,6375.3853,751.6599,18789.4472,1154.1068,2360.5967,1004.4769,1403.272
924,711.2855,1080.1796,1706.6946,347.3901,1914.4476,6353.047,761.7405,18766.681999999997,1148.6418,2349.3213,989.5307,1404.4033
925,703.2576,1087.3391,1705.3677,349.8324,1920.0533,6364.453,754.1006,18810.8975,1150.937,2355.166,1000.9174,1419.4734
926,706.3951,1072.9165,1715.7126,356.9647,1925.2405,6367.7695,720.5944,18800.1714,1157.5859,2362.724,994.627,1419.6412
927,716.9841,1071.5781,1691.4803,341.5973,1927.7407,6371.3706,731.8034,18803.449699999997,1156.9257,2367.3174,997.9059,1428.7462
928,709.1172,1068.6809,1704.353,342.6351,1884.7615,6393.93,758.4598,18831.3183,1161.8511,2376.4414,992.1558,1438.9325
929,710.8412,1073.9668,1704.0708,353.7198,1922.4353,6371.039,740.9893,18849.5463,1161.6188,2367.8655,1006.5645,1436.4353
930,701.7584,1090.4592,1726.792,352.0523,1941.1489,6334.0664,747.943,18881.2123,1157.1133,2376.1091,1017.9728,1435.7969
931,727.5922,1070.1343,1701.6212,353.5568,1945.8145,6373.779,747.6181,18911.425300000003,1154.1077,2381.5674,1003.8049,1451.8292
932,714.7058,1093.2773,1699.2561,354.8922,1943.7302,6401.541,736.2672,18967.1979,1157.5325,2408.0596,1005.8449,1452.0911
933,716.6467,1119.0175,1708.7142,342.6083,1950.6016,6372.9844,733.198,19015.0593,1157.6624,2419.8232,1025.6234,1468.1796
934,729.6458,1114.3009,1683.7988,355.457,1966.9944,6350.491,749.5387,19030.224500000004,1173.1841,2410.4136,1019.6841,1476.7161
935,713.7924,1112.4644,1726.7671,350.7343,1974.7333,6372.556,738.7709,19125.3593,1168.9231,2447.1748,1033.5222,1485.9208
936,713.1143,1118.3822,1703.5593,363.2509,1989.0754,6372.367,740.3165,19168.1238,1173.3799,2448.7258,1036.6798,1509.2727
937,715.3201,1144.5089,1705.2562,362.3589,1949.1035,6380.789,744.149,19166.824099999998,1167.6216,2446.5276,1030.9103,1520.279
938,710.6088,1135.4004,1717.527,358.5841,1978.1646,6386.028,749.6702,19241.108500000002,1181.7482,2467.6123,1036.6079,1519.157
939,724.6772,1177.8748,1713.1418,366.1905,2006.64,6383.619,739.7035,19329.261400000003,1177.2234,2474.8237,1039.3284,1526.0391
940,721.8647,1146.8826,1743.6592,362.0848,1979.3236,6384.6973,746.8665,19319.7151,1183.3881,2482.2217,1044.7937,1523.9329
941,719.5202,1177.5071,1723.4819,362.0648,2033.2136,6432.4805,746.8195,19452.717699999997,1198.3845,2475.8086,1047.6777,1535.7593
942,724.8345,1195.6476,1715.7529,368.6456,2043.1443,6418.2646,740.6682,19489.9287,1202.0852,2483.905,1057.1233,1539.8575
943,737.4166,1182.9688,1727.2645,369.5821,2050.5945,6386.8955,756.083,19573.8335,1204.3594,2513.037,1073.5437,1572.0884
944,726.8738,1211.2722,1755.7212,356.5638,2066.154,6473.1797,762.1919,19733.3547,1209.749,2515.8794,1081.2372,1574.5325
945,723.192,1185.6709,1743.717,377.3004,2022.4607,6433.4844,763.1319,19686.9887,1220.5099,2554.0566,1091.3135,1572.1514
946,722.2242,1210.4857,1753.3242,382.2499,2036.0593,6463.046,769.5181,19798.659900000002,1230.5377,2554.2231,1095.4125,1581.5792
947,728.4249,1214.5531,1749.6465,384.1301,2086.2686,6469.7383,764.0042,19875.6865,1230.0278,2557.5515,1098.3123,1593.0292
948,748.2644,1245.644,1738.8892,372.8442,2116.3665,6456.234,764.5692,19950.263400000003,1238.0813,2558.979,1103.5598,1606.8318
949,756.3909,1258.313,1773.9692,370.1419,2084.295,6469.65,769.0635,20039.8139,1244.0933,2580.064,1122.5051,1611.328
950,750.5231,1278.685,1776.9242,391.9871,2124.1748,6481.5996,765.1513,20156.9647,1247.6633,2598.1887,1113.2444,1628.8232
951,757.057,1262.8002,1752.0815,388.2296,2142.7622,6489.633,778.501,20216.485900000003,1265.1768,2607.4995,1131.1249,1641.6202
952,743.0168,1274.8265,1766.6921,390.398,2166.4094,6527.0874,776.3422,20344.665999999997,1274.9624,2629.8223,1136.026,1659.0829
953,749.8023,1309.4906,1780.7937,373.0715,2173.5933,6532.837,766.0179,20417.697399999997,1271.644,2630.7515,1157.6829,1672.0127
954,751.4567,1303.8555,1766.3014,390.4965,2139.3652,6532.4707,788.0299,20476.073800000002,1291.8872,2661.4338,1157.8921,1692.8848
955,753.433,1344.023,1791.2118,392.5962,2154.613,6562.9995,769.4357,20617.394600000003,1296.1537,2680.4868,1180.1704,1692.2715
956,770.9906,1325.3132,1789.9658,397.7693,2178.1807,6567.258,783.8132,20687.157100000004,1307.1859,2696.0046,1176.4116,1694.2642
957,752.7494,1366.4868,1811.5759,395.4521,2213.2112,6597.673,791.9369,20825.374,1306.2437,2713.8857,1171.1696,1704.9897
958,774.2769,1347.8529,1781.8291,413.7513,2230.509,6602.707,777.9183,20871.6542,1316.3252,2719.8267,1182.3203,1724.3375
959,782.0919,1365.5848,1799.9691,408.9258,2182.4883,6608.1133,787.6103,20936.272800000002,1319.3708,2754.475,1197.6843,1729.9592
960,778.7504,1360.4473,1818.7653,421.6379,2225.803,6621.0005,783.5024,21069.4244,1335.3667,2776.0613,1199.7156,1748.374
961,804.6173,1374.1014,1821.1616,415.2655,2257.4292,6656.437,788.2699,21219.3203,1348.9058,2800.7737,1200.6934,1751.6655
962,789.8978,1405.2378,1855.2188,422.2396,2274.714,6690.0684,793.4761,21378.372399999997,1357.394,2825.0835,1209.1027,1755.9397
